driver_name,driverId,dob,nationality,dob_formatted,raceId,grid,results_position,positionText,positionOrder,total_results_points,results_laps,fastestLap,rank,race_time,results_fastestlaptime,fastestLapSpeed,statusId,status,year,round,circuitId,races_name,date,dstnd_points,dstnd_position,wins,driver_country,race_country,avg_lap_time,winner_name,win_ratio
Lewis Hamilton,1,1/7/1985,British,1985,885.0,2.0,4.0,4,4.0,12.0,78.0,76.0,3.0,8285950.0,01:18.1,153.891,1.0,Finished,2013,6.0,6.0,Monaco Grand Prix,2013-05-26,62.0,4.0,0.0,Unitied Kingdom,Monaco,106230.1282051282,N/A,0.0
Lewis Hamilton,1,1/7/1985,British,1985,886.0,2.0,3.0,3,3.0,15.0,70.0,69.0,3.0,5545085.0,01:16.4,205.615,1.0,Finished,2013,7.0,7.0,Canadian Grand Prix,2013-06-09,77.0,4.0,0.0,Unitied Kingdom,Canada,79215.5,N/A,0.0
Lewis Hamilton,1,1/7/1985,British,1985,887.0,1.0,4.0,4,4.0,12.0,52.0,51.0,4.0,5587212.0,01:34.2,225.231,1.0,Finished,2013,8.0,9.0,British Grand Prix,2013-06-30,89.0,4.0,0.0,Unitied Kingdom,United Kingdom,107446.38461538461,N/A,0.0
Lewis Hamilton,1,1/7/1985,British,1985,888.0,1.0,5.0,5,5.0,10.0,60.0,57.0,4.0,6101638.0,01:34.2,196.83,1.0,Finished,2013,9.0,20.0,German Grand Prix,2013-07-07,99.0,4.0,0.0,Unitied Kingdom,Germany,101693.96666666666,N/A,0.0
Lewis Hamilton,1,1/7/1985,British,1985,890.0,1.0,1.0,1,1.0,25.0,70.0,69.0,3.0,6149445.0,01:24.6,186.322,1.0,Finished,2013,10.0,11.0,Hungarian Grand Prix,2013-07-28,124.0,4.0,1.0,Unitied Kingdom,Hungary,87849.21428571429,Lewis Hamilton,0.25
Lewis Hamilton,1,1/7/1985,British,1985,891.0,1.0,3.0,3,3.0,15.0,44.0,39.0,7.0,5049930.0,01:51.6,225.943,1.0,Finished,2013,11.0,13.0,Belgian Grand Prix,2013-08-25,139.0,3.0,1.0,Unitied Kingdom,Belgium,114771.13636363637,N/A,0.3333333333333333
Lewis Hamilton,1,1/7/1985,British,1985,892.0,12.0,9.0,9,9.0,2.0,53.0,51.0,1.0,4746879.0,01:25.8,242.924,1.0,Finished,2013,12.0,14.0,Italian Grand Prix,2013-09-08,141.0,3.0,1.0,Unitied Kingdom,Italy,89563.75471698113,N/A,0.3333333333333333
Lewis Hamilton,1,1/7/1985,British,1985,893.0,5.0,5.0,5,5.0,10.0,61.0,59.0,4.0,7206291.0,01:49.9,165.89,1.0,Finished,2013,13.0,15.0,Singapore Grand Prix,2013-09-22,151.0,3.0,1.0,Unitied Kingdom,Singapore,118135.91803278688,N/A,0.3333333333333333
Lewis Hamilton,1,1/7/1985,British,1985,894.0,2.0,5.0,5,5.0,10.0,55.0,53.0,5.0,6218956.0,01:42.5,197.134,1.0,Finished,2013,14.0,35.0,Korean Grand Prix,2013-10-06,161.0,4.0,1.0,Unitied Kingdom,South Korea,113071.92727272728,N/A,0.25
Lewis Hamilton,1,1/7/1985,British,1985,896.0,3.0,6.0,6,6.0,8.0,60.0,53.0,15.0,5524662.0,01:29.1,207.182,1.0,Finished,2013,16.0,68.0,Indian Grand Prix,2013-10-27,169.0,4.0,1.0,Unitied Kingdom,India,92077.7,N/A,0.25
Lewis Hamilton,1,1/7/1985,British,1985,897.0,4.0,7.0,7,7.0,6.0,55.0,47.0,10.0,5965373.0,01:45.5,189.586,1.0,Finished,2013,17.0,24.0,Abu Dhabi Grand Prix,2013-11-03,175.0,4.0,1.0,Unitied Kingdom,United Arab Emirates,108461.32727272727,N/A,0.25
Lewis Hamilton,1,1/7/1985,British,1985,898.0,5.0,4.0,4,4.0,12.0,56.0,50.0,5.0,5984506.0,01:40.8,196.857,1.0,Finished,2013,18.0,69.0,United States Grand Prix,2013-11-17,187.0,3.0,1.0,Unitied Kingdom,United States,106866.17857142857,N/A,0.3333333333333333
Lewis Hamilton,1,1/7/1985,British,1985,899.0,5.0,9.0,9,9.0,2.0,71.0,51.0,10.0,5629203.0,01:16.7,202.268,1.0,Finished,2013,19.0,18.0,Brazilian Grand Prix,2013-11-24,189.0,4.0,1.0,Unitied Kingdom,Brazil,79284.54929577465,N/A,0.25
Lewis Hamilton,1,1/7/1985,British,1985,901.0,1.0,1.0,1,1.0,25.0,56.0,53.0,1.0,6025974.0,01:43.1,193.611,1.0,Finished,2014,2.0,2.0,Malaysian Grand Prix,2014-03-30,25.0,2.0,1.0,Unitied Kingdom,Malaysia,107606.67857142857,Lewis Hamilton,0.5
Lewis Hamilton,1,1/7/1985,British,1985,902.0,2.0,1.0,1,1.0,25.0,57.0,49.0,2.0,5982743.0,01:37.1,200.634,1.0,Finished,2014,3.0,3.0,Bahrain Grand Prix,2014-04-06,50.0,2.0,2.0,Unitied Kingdom,Bahrain,104960.40350877192,Lewis Hamilton,1.0
Lewis Hamilton,1,1/7/1985,British,1985,903.0,1.0,1.0,1,1.0,25.0,54.0,42.0,2.0,5608338.0,01:41.2,193.916,1.0,Finished,2014,4.0,17.0,Chinese Grand Prix,2014-04-20,75.0,2.0,3.0,Unitied Kingdom,China,103800.17857142857,Lewis Hamilton,1.5
Lewis Hamilton,1,1/7/1985,British,1985,904.0,1.0,1.0,1,1.0,25.0,66.0,54.0,3.0,6065155.0,01:29.5,187.275,1.0,Finished,2014,5.0,4.0,Spanish Grand Prix,2014-05-11,100.0,1.0,4.0,Unitied Kingdom,Spain,91896.28787878787,Lewis Hamilton,4.0
Lewis Hamilton,1,1/7/1985,British,1985,905.0,2.0,2.0,2,2.0,18.0,78.0,34.0,3.0,6576871.0,01:19.4,151.51,1.0,Finished,2014,6.0,6.0,Monaco Grand Prix,2014-05-25,118.0,2.0,4.0,Unitied Kingdom,Monaco,84318.85897435897,N/A,2.0
Lewis Hamilton,1,1/7/1985,British,1985,907.0,9.0,2.0,2,2.0,18.0,71.0,41.0,2.0,5276908.0,01:12.2,215.65,1.0,Finished,2014,8.0,70.0,Austrian Grand Prix,2014-06-22,136.0,2.0,4.0,Unitied Kingdom,Austria,74322.64788732394,N/A,2.0
Lewis Hamilton,1,1/7/1985,British,1985,908.0,6.0,1.0,1,1.0,25.0,52.0,26.0,1.0,8812094.0,01:37.2,218.239,1.0,Finished,2014,9.0,9.0,British Grand Prix,2014-07-06,161.0,2.0,5.0,Unitied Kingdom,United Kingdom,169463.34615384616,Lewis Hamilton,2.5
Lewis Hamilton,1,1/7/1985,British,1985,909.0,20.0,3.0,3,3.0,15.0,67.0,53.0,1.0,5645444.0,01:19.9,206.066,1.0,Finished,2014,10.0,10.0,German Grand Prix,2014-07-20,176.0,2.0,5.0,Unitied Kingdom,Germany,84260.35820895522,N/A,2.5
Lewis Hamilton,1,1/7/1985,British,1985,910.0,22.0,3.0,3,3.0,15.0,70.0,36.0,4.0,6790915.0,01:27.4,180.494,1.0,Finished,2014,11.0,11.0,Hungarian Grand Prix,2014-07-27,191.0,2.0,5.0,Unitied Kingdom,Hungary,97013.07142857143,N/A,2.5
Lewis Hamilton,1,1/7/1985,British,1985,912.0,1.0,1.0,1,1.0,25.0,53.0,29.0,1.0,4750236.0,01:28.0,236.975,1.0,Finished,2014,13.0,14.0,Italian Grand Prix,2014-09-07,216.0,2.0,6.0,Unitied Kingdom,Italy,89627.09433962264,Lewis Hamilton,3.0
Lewis Hamilton,1,1/7/1985,British,1985,913.0,1.0,1.0,1,1.0,25.0,60.0,39.0,1.0,7204795.0,01:50.4,165.137,1.0,Finished,2014,14.0,15.0,Singapore Grand Prix,2014-09-21,241.0,1.0,7.0,Unitied Kingdom,Singapore,120079.91666666667,Lewis Hamilton,7.0
Lewis Hamilton,1,1/7/1985,British,1985,914.0,2.0,1.0,1,1.0,25.0,44.0,39.0,1.0,6703021.0,01:51.6,187.322,1.0,Finished,2014,15.0,22.0,Japanese Grand Prix,2014-10-05,266.0,1.0,8.0,Unitied Kingdom,Japan,152341.38636363635,Lewis Hamilton,8.0
Lewis Hamilton,1,1/7/1985,British,1985,915.0,1.0,1.0,1,1.0,25.0,53.0,48.0,3.0,5510744.0,01:41.6,207.2,1.0,Finished,2014,16.0,71.0,Russian Grand Prix,2014-10-12,291.0,1.0,9.0,Unitied Kingdom,Russia,103976.30188679245,Lewis Hamilton,9.0
Lewis Hamilton,1,1/7/1985,British,1985,916.0,2.0,1.0,1,1.0,25.0,56.0,49.0,4.0,6004785.0,01:41.9,194.712,1.0,Finished,2014,17.0,69.0,United States Grand Prix,2014-11-02,316.0,1.0,10.0,Unitied Kingdom,United States,107228.30357142857,Lewis Hamilton,10.0
Lewis Hamilton,1,1/7/1985,British,1985,917.0,2.0,2.0,2,2.0,18.0,71.0,62.0,1.0,5404012.0,01:13.6,210.895,1.0,Finished,2014,18.0,18.0,Brazilian Grand Prix,2014-11-09,334.0,1.0,10.0,Unitied Kingdom,Brazil,76112.84507042254,N/A,10.0
Lewis Hamilton,1,1/7/1985,British,1985,918.0,2.0,1.0,1,1.0,50.0,55.0,49.0,4.0,5942619.0,01:45.6,189.342,1.0,Finished,2014,19.0,24.0,Abu Dhabi Grand Prix,2014-11-23,384.0,1.0,11.0,Unitied Kingdom,United Arab Emirates,108047.61818181818,Lewis Hamilton,11.0
Lewis Hamilton,1,1/7/1985,British,1985,926.0,1.0,1.0,1,1.0,25.0,58.0,50.0,1.0,5514067.0,01:30.9,209.915,1.0,Finished,2015,1.0,1.0,Australian Grand Prix,2015-03-15,25.0,1.0,1.0,Unitied Kingdom,Australia,95070.12068965517,Lewis Hamilton,1.0
Lewis Hamilton,1,1/7/1985,British,1985,927.0,1.0,2.0,2,2.0,18.0,56.0,45.0,2.0,6074362.0,01:43.1,193.501,1.0,Finished,2015,2.0,2.0,Malaysian Grand Prix,2015-03-29,43.0,1.0,1.0,Unitied Kingdom,Malaysia,108470.75,N/A,1.0
Lewis Hamilton,1,1/7/1985,British,1985,928.0,1.0,1.0,1,1.0,25.0,56.0,31.0,1.0,5982008.0,01:42.2,191.996,1.0,Finished,2015,3.0,17.0,Chinese Grand Prix,2015-04-12,68.0,1.0,2.0,Unitied Kingdom,China,106821.57142857143,Lewis Hamilton,2.0
Lewis Hamilton,1,1/7/1985,British,1985,929.0,1.0,1.0,1,1.0,25.0,57.0,38.0,5.0,5705809.0,01:37.9,199.098,1.0,Finished,2015,4.0,3.0,Bahrain Grand Prix,2015-04-19,93.0,1.0,3.0,Unitied Kingdom,Bahrain,100101.91228070176,Lewis Hamilton,3.0
Lewis Hamilton,1,1/7/1985,British,1985,930.0,2.0,2.0,2,2.0,18.0,66.0,54.0,1.0,6090106.0,01:28.3,189.849,1.0,Finished,2015,5.0,4.0,Spanish Grand Prix,2015-05-10,111.0,1.0,3.0,Unitied Kingdom,Spain,92274.33333333333,N/A,3.0
Lewis Hamilton,1,1/7/1985,British,1985,931.0,1.0,3.0,3,3.0,15.0,78.0,42.0,3.0,6564473.0,01:18.7,152.692,1.0,Finished,2015,6.0,6.0,Monaco Grand Prix,2015-05-24,126.0,1.0,3.0,Unitied Kingdom,Monaco,84159.91025641025,N/A,3.0
Lewis Hamilton,1,1/7/1985,British,1985,932.0,1.0,1.0,1,1.0,25.0,70.0,64.0,3.0,5513145.0,01:17.5,202.648,1.0,Finished,2015,7.0,7.0,Canadian Grand Prix,2015-06-07,151.0,1.0,4.0,Unitied Kingdom,Canada,78759.21428571429,Lewis Hamilton,4.0
Lewis Hamilton,1,1/7/1985,British,1985,933.0,1.0,2.0,2,2.0,18.0,71.0,60.0,2.0,5425730.0,01:11.5,217.888,1.0,Finished,2015,8.0,70.0,Austrian Grand Prix,2015-06-21,169.0,1.0,4.0,Unitied Kingdom,Austria,76348.30985915494,N/A,4.0
Lewis Hamilton,1,1/7/1985,British,1985,934.0,1.0,1.0,1,1.0,25.0,52.0,29.0,1.0,5487729.0,01:37.1,218.425,1.0,Finished,2015,9.0,9.0,British Grand Prix,2015-07-05,194.0,1.0,5.0,Unitied Kingdom,United Kingdom,105533.25,Lewis Hamilton,5.0
Lewis Hamilton,1,1/7/1985,British,1985,936.0,1.0,6.0,6,6.0,8.0,69.0,68.0,3.0,6422010.0,01:25.7,183.974,1.0,Finished,2015,10.0,11.0,Hungarian Grand Prix,2015-07-26,202.0,1.0,5.0,Unitied Kingdom,Hungary,93072.60869565218,N/A,5.0
Lewis Hamilton,1,1/7/1985,British,1985,937.0,1.0,1.0,1,1.0,25.0,43.0,34.0,2.0,5020387.0,01:52.5,224.12,1.0,Finished,2015,11.0,13.0,Belgian Grand Prix,2015-08-23,227.0,1.0,6.0,Unitied Kingdom,Belgium,116753.18604651163,Lewis Hamilton,6.0
Lewis Hamilton,1,1/7/1985,British,1985,938.0,1.0,1.0,1,1.0,25.0,53.0,48.0,1.0,4680688.0,01:26.7,240.617,1.0,Finished,2015,12.0,14.0,Italian Grand Prix,2015-09-06,252.0,1.0,7.0,Unitied Kingdom,Italy,88314.8679245283,Lewis Hamilton,7.0
Lewis Hamilton,1,1/7/1985,British,1985,940.0,2.0,1.0,1,1.0,25.0,53.0,33.0,1.0,5286508.0,01:36.1,217.434,1.0,Finished,2015,14.0,22.0,Japanese Grand Prix,2015-09-27,277.0,1.0,8.0,Unitied Kingdom,Japan,99745.43396226416,Lewis Hamilton,8.0
Lewis Hamilton,1,1/7/1985,British,1985,941.0,2.0,1.0,1,1.0,25.0,53.0,44.0,3.0,5831024.0,01:40.6,209.328,1.0,Finished,2015,15.0,71.0,Russian Grand Prix,2015-10-11,302.0,1.0,9.0,Unitied Kingdom,Russia,110019.32075471699,Lewis Hamilton,9.0
Lewis Hamilton,1,1/7/1985,British,1985,942.0,2.0,1.0,1,1.0,25.0,56.0,48.0,2.0,6652703.0,01:40.7,197.014,1.0,Finished,2015,16.0,69.0,United States Grand Prix,2015-10-25,327.0,1.0,10.0,Unitied Kingdom,United States,118798.26785714286,Lewis Hamilton,10.0
Lewis Hamilton,1,1/7/1985,British,1985,943.0,2.0,2.0,2,2.0,18.0,71.0,67.0,2.0,6156992.0,01:20.7,191.945,1.0,Finished,2015,17.0,32.0,Mexican Grand Prix,2015-11-01,345.0,1.0,10.0,Unitied Kingdom,Mexico,86718.19718309859,N/A,10.0
Lewis Hamilton,1,1/7/1985,British,1985,944.0,2.0,2.0,2,2.0,18.0,71.0,51.0,1.0,5476846.0,01:14.8,207.296,1.0,Finished,2015,18.0,18.0,Brazilian Grand Prix,2015-11-15,363.0,1.0,10.0,Unitied Kingdom,Brazil,77138.67605633802,N/A,10.0
Lewis Hamilton,1,1/7/1985,British,1985,945.0,2.0,2.0,2,2.0,18.0,55.0,44.0,1.0,5918446.0,01:44.5,191.302,1.0,Finished,2015,19.0,24.0,Abu Dhabi Grand Prix,2015-11-29,381.0,1.0,10.0,Unitied Kingdom,United Arab Emirates,107608.10909090909,N/A,10.0
Lewis Hamilton,1,1/7/1985,British,1985,948.0,1.0,2.0,2,2.0,18.0,57.0,48.0,4.0,6503625.0,01:30.6,210.608,1.0,Finished,2016,1.0,1.0,Australian Grand Prix,2016-03-20,18.0,2.0,0.0,Unitied Kingdom,Australia,114098.68421052632,N/A,0.0
Lewis Hamilton,1,1/7/1985,British,1985,949.0,1.0,3.0,3,3.0,15.0,57.0,43.0,2.0,5644844.0,01:34.7,205.785,1.0,Finished,2016,2.0,3.0,Bahrain Grand Prix,2016-04-03,33.0,2.0,0.0,Unitied Kingdom,Bahrain,99032.35087719298,N/A,0.0
Lewis Hamilton,1,1/7/1985,British,1985,950.0,22.0,7.0,7,7.0,6.0,56.0,32.0,10.0,6012121.0,01:40.7,194.945,1.0,Finished,2016,3.0,17.0,Chinese Grand Prix,2016-04-17,39.0,2.0,0.0,Unitied Kingdom,China,107359.30357142857,N/A,0.0
Lewis Hamilton,1,1/7/1985,British,1985,951.0,10.0,2.0,2,2.0,18.0,53.0,36.0,4.0,5587019.0,01:40.3,209.969,1.0,Finished,2016,4.0,71.0,Russian Grand Prix,2016-05-01,57.0,2.0,0.0,Unitied Kingdom,Russia,105415.45283018867,N/A,0.0
Lewis Hamilton,1,1/7/1985,British,1985,953.0,3.0,1.0,1,1.0,25.0,78.0,71.0,1.0,7169133.0,01:17.9,154.135,1.0,Finished,2016,6.0,6.0,Monaco Grand Prix,2016-05-29,82.0,2.0,1.0,Unitied Kingdom,Monaco,91911.96153846153,Lewis Hamilton,0.5
Lewis Hamilton,1,1/7/1985,British,1985,954.0,1.0,1.0,1,1.0,25.0,70.0,68.0,2.0,5465296.0,01:16.0,206.625,1.0,Finished,2016,7.0,7.0,Canadian Grand Prix,2016-06-12,107.0,2.0,2.0,Unitied Kingdom,Canada,78075.65714285715,Lewis Hamilton,1.0
Lewis Hamilton,1,1/7/1985,British,1985,955.0,10.0,5.0,5,5.0,10.0,51.0,42.0,2.0,5628701.0,01:46.8,202.306,1.0,Finished,2016,8.0,73.0,European Grand Prix,2016-06-19,117.0,2.0,2.0,Unitied Kingdom,Europe,110366.6862745098,N/A,1.0
Lewis Hamilton,1,1/7/1985,British,1985,956.0,1.0,1.0,1,1.0,25.0,71.0,67.0,1.0,5258107.0,01:08.4,227.647,1.0,Finished,2016,9.0,70.0,Austrian Grand Prix,2016-07-03,142.0,2.0,3.0,Unitied Kingdom,Austria,74057.84507042254,Lewis Hamilton,1.5
Lewis Hamilton,1,1/7/1985,British,1985,957.0,1.0,1.0,1,1.0,25.0,52.0,45.0,3.0,5695831.0,01:35.8,221.44,1.0,Finished,2016,10.0,9.0,British Grand Prix,2016-07-10,167.0,2.0,4.0,Unitied Kingdom,United Kingdom,109535.21153846153,Lewis Hamilton,2.0
Lewis Hamilton,1,1/7/1985,British,1985,958.0,2.0,1.0,1,1.0,25.0,70.0,69.0,3.0,6030115.0,01:23.8,188.095,1.0,Finished,2016,11.0,11.0,Hungarian Grand Prix,2016-07-24,192.0,1.0,5.0,Unitied Kingdom,Hungary,86144.5,Lewis Hamilton,5.0
Lewis Hamilton,1,1/7/1985,British,1985,959.0,2.0,1.0,1,1.0,25.0,67.0,52.0,3.0,5444200.0,01:18.7,209.107,1.0,Finished,2016,12.0,10.0,German Grand Prix,2016-07-31,217.0,1.0,6.0,Unitied Kingdom,Germany,81256.71641791044,Lewis Hamilton,6.0
Lewis Hamilton,1,1/7/1985,British,1985,960.0,21.0,3.0,3,3.0,15.0,44.0,40.0,1.0,6318692.0,01:51.6,225.969,1.0,Finished,2016,13.0,13.0,Belgian Grand Prix,2016-08-28,232.0,1.0,6.0,Unitied Kingdom,Belgium,143606.63636363635,N/A,6.0
Lewis Hamilton,1,1/7/1985,British,1985,961.0,1.0,2.0,2,2.0,18.0,53.0,27.0,4.0,4663159.0,01:26.3,241.646,1.0,Finished,2016,14.0,14.0,Italian Grand Prix,2016-09-04,250.0,1.0,6.0,Unitied Kingdom,Italy,87984.1320754717,N/A,6.0
Lewis Hamilton,1,1/7/1985,British,1985,962.0,3.0,3.0,3,3.0,15.0,61.0,52.0,3.0,6956988.0,01:47.8,169.221,1.0,Finished,2016,15.0,15.0,Singapore Grand Prix,2016-09-18,265.0,2.0,6.0,Unitied Kingdom,Singapore,114048.98360655738,N/A,3.0
Lewis Hamilton,1,1/7/1985,British,1985,964.0,2.0,3.0,3,3.0,15.0,53.0,36.0,2.0,5209109.0,01:35.2,219.703,1.0,Finished,2016,17.0,22.0,Japanese Grand Prix,2016-10-09,280.0,2.0,6.0,Unitied Kingdom,Japan,98285.07547169812,N/A,3.0
Lewis Hamilton,1,1/7/1985,British,1985,965.0,1.0,1.0,1,1.0,25.0,56.0,45.0,4.0,5892618.0,01:42.4,193.842,1.0,Finished,2016,18.0,69.0,United States Grand Prix,2016-10-23,305.0,2.0,7.0,Unitied Kingdom,United States,105225.32142857143,Lewis Hamilton,3.5
Lewis Hamilton,1,1/7/1985,British,1985,966.0,1.0,1.0,1,1.0,25.0,71.0,66.0,4.0,6031402.0,01:22.6,187.592,1.0,Finished,2016,19.0,32.0,Mexican Grand Prix,2016-10-30,330.0,2.0,8.0,Unitied Kingdom,Mexico,84949.32394366198,Lewis Hamilton,4.0
Lewis Hamilton,1,1/7/1985,British,1985,967.0,1.0,1.0,1,1.0,25.0,71.0,44.0,3.0,10861335.0,01:25.6,181.137,1.0,Finished,2016,20.0,18.0,Brazilian Grand Prix,2016-11-13,355.0,2.0,9.0,Unitied Kingdom,Brazil,152976.54929577466,Lewis Hamilton,4.5
Lewis Hamilton,1,1/7/1985,British,1985,968.0,1.0,1.0,1,1.0,25.0,55.0,37.0,5.0,5884013.0,01:45.1,190.174,1.0,Finished,2016,21.0,24.0,Abu Dhabi Grand Prix,2016-11-27,380.0,2.0,10.0,Unitied Kingdom,United Arab Emirates,106982.05454545455,Lewis Hamilton,5.0
Lewis Hamilton,1,1/7/1985,British,1985,969.0,1.0,2.0,2,2.0,18.0,57.0,44.0,6.0,5061647.0,01:27.0,219.351,1.0,Finished,2017,1.0,1.0,Australian Grand Prix,2017-03-26,18.0,2.0,0.0,Unitied Kingdom,Australia,88800.82456140351,N/A,0.0
Lewis Hamilton,1,1/7/1985,British,1985,970.0,1.0,1.0,1,1.0,25.0,56.0,44.0,1.0,5856158.0,01:35.4,205.745,1.0,Finished,2017,2.0,17.0,Chinese Grand Prix,2017-04-09,43.0,2.0,1.0,Unitied Kingdom,China,104574.25,Lewis Hamilton,0.5
Lewis Hamilton,1,1/7/1985,British,1985,971.0,2.0,2.0,2,2.0,18.0,57.0,46.0,1.0,5640034.0,01:32.8,209.952,1.0,Finished,2017,3.0,3.0,Bahrain Grand Prix,2017-04-16,61.0,2.0,1.0,Unitied Kingdom,Bahrain,98947.9649122807,N/A,0.5
Lewis Hamilton,1,1/7/1985,British,1985,972.0,4.0,4.0,4,4.0,12.0,52.0,18.0,6.0,5325063.0,01:38.4,213.955,1.0,Finished,2017,4.0,71.0,Russian Grand Prix,2017-04-30,73.0,2.0,1.0,Unitied Kingdom,Russia,102405.05769230769,N/A,0.5
Lewis Hamilton,1,1/7/1985,British,1985,973.0,1.0,1.0,1,1.0,25.0,66.0,64.0,1.0,5756497.0,01:23.6,200.471,1.0,Finished,2017,5.0,4.0,Spanish Grand Prix,2017-05-14,98.0,2.0,2.0,Unitied Kingdom,Spain,87219.65151515152,Lewis Hamilton,1.0
Lewis Hamilton,1,1/7/1985,British,1985,974.0,13.0,7.0,7,7.0,6.0,78.0,54.0,5.0,6300141.0,01:15.8,158.433,1.0,Finished,2017,6.0,6.0,Monaco Grand Prix,2017-05-28,104.0,2.0,2.0,Unitied Kingdom,Monaco,80771.03846153847,N/A,1.0
Lewis Hamilton,1,1/7/1985,British,1985,975.0,1.0,1.0,1,1.0,25.0,70.0,64.0,1.0,5585154.0,01:14.6,210.588,1.0,Finished,2017,7.0,7.0,Canadian Grand Prix,2017-06-11,129.0,2.0,3.0,Unitied Kingdom,Canada,79787.91428571429,Lewis Hamilton,1.5
Lewis Hamilton,1,1/7/1985,British,1985,976.0,1.0,5.0,5,5.0,10.0,51.0,46.0,2.0,7441761.0,01:43.5,208.862,1.0,Finished,2017,8.0,73.0,Azerbaijan Grand Prix,2017-06-25,139.0,2.0,3.0,Unitied Kingdom,Azerbaijan,145916.88235294117,N/A,1.5
Lewis Hamilton,1,1/7/1985,British,1985,977.0,8.0,4.0,4,4.0,12.0,71.0,69.0,1.0,4915953.0,01:07.4,230.597,1.0,Finished,2017,9.0,70.0,Austrian Grand Prix,2017-07-09,151.0,2.0,3.0,Unitied Kingdom,Austria,69238.77464788733,N/A,1.5
Lewis Hamilton,1,1/7/1985,British,1985,978.0,1.0,1.0,1,1.0,25.0,51.0,48.0,1.0,4887430.0,01:30.6,234.025,1.0,Finished,2017,10.0,9.0,British Grand Prix,2017-07-16,176.0,2.0,4.0,Unitied Kingdom,United Kingdom,95831.96078431372,Lewis Hamilton,2.0
Lewis Hamilton,1,1/7/1985,British,1985,979.0,4.0,4.0,4,4.0,12.0,70.0,66.0,5.0,5999598.0,01:20.8,195.149,1.0,Finished,2017,11.0,11.0,Hungarian Grand Prix,2017-07-30,188.0,2.0,4.0,Unitied Kingdom,Hungary,85708.54285714286,N/A,2.0
Lewis Hamilton,1,1/7/1985,British,1985,980.0,1.0,1.0,1,1.0,25.0,44.0,35.0,2.0,5082820.0,01:46.6,236.526,1.0,Finished,2017,12.0,13.0,Belgian Grand Prix,2017-08-27,213.0,2.0,5.0,Unitied Kingdom,Belgium,115518.63636363637,Lewis Hamilton,2.5
Lewis Hamilton,1,1/7/1985,British,1985,981.0,1.0,1.0,1,1.0,25.0,53.0,50.0,2.0,4532312.0,01:23.5,249.793,1.0,Finished,2017,13.0,14.0,Italian Grand Prix,2017-09-03,238.0,1.0,6.0,Unitied Kingdom,Italy,85515.32075471699,Lewis Hamilton,6.0
Lewis Hamilton,1,1/7/1985,British,1985,982.0,5.0,1.0,1,1.0,25.0,58.0,55.0,1.0,7403544.0,01:45.0,173.643,1.0,Finished,2017,14.0,15.0,Singapore Grand Prix,2017-09-17,263.0,1.0,7.0,Unitied Kingdom,Singapore,127647.31034482758,Lewis Hamilton,7.0
Lewis Hamilton,1,1/7/1985,British,1985,983.0,1.0,2.0,2,2.0,18.0,56.0,48.0,3.0,5414060.0,01:34.5,211.269,1.0,Finished,2017,15.0,2.0,Malaysian Grand Prix,2017-10-01,281.0,1.0,7.0,Unitied Kingdom,Malaysia,96679.64285714286,N/A,7.0
Lewis Hamilton,1,1/7/1985,British,1985,984.0,1.0,1.0,1,1.0,25.0,53.0,43.0,6.0,5251194.0,01:33.8,222.917,1.0,Finished,2017,16.0,22.0,Japanese Grand Prix,2017-10-08,306.0,1.0,8.0,Unitied Kingdom,Japan,99079.1320754717,Lewis Hamilton,8.0
Lewis Hamilton,1,1/7/1985,British,1985,985.0,1.0,1.0,1,1.0,25.0,56.0,48.0,5.0,5630991.0,01:38.8,200.927,1.0,Finished,2017,17.0,69.0,United States Grand Prix,2017-10-22,331.0,1.0,9.0,Unitied Kingdom,United States,100553.41071428571,Lewis Hamilton,9.0
Lewis Hamilton,1,1/7/1985,British,1985,987.0,20.0,4.0,4,4.0,12.0,71.0,63.0,2.0,5491730.0,01:11.8,215.914,1.0,Finished,2017,19.0,18.0,Brazilian Grand Prix,2017-11-12,345.0,1.0,9.0,Unitied Kingdom,Brazil,77348.30985915494,N/A,9.0
Lewis Hamilton,1,1/7/1985,British,1985,988.0,2.0,2.0,2,2.0,18.0,55.0,51.0,3.0,5657961.0,01:41.5,197.041,1.0,Finished,2017,20.0,24.0,Abu Dhabi Grand Prix,2017-11-26,363.0,1.0,9.0,Unitied Kingdom,United Arab Emirates,102872.01818181819,N/A,9.0
Lewis Hamilton,1,1/7/1985,British,1985,989.0,1.0,2.0,2,2.0,18.0,58.0,50.0,3.0,5378319.0,01:26.4,220.845,1.0,Finished,2018,1.0,1.0,Australian Grand Prix,2018-03-25,18.0,2.0,0.0,Unitied Kingdom,Australia,92729.63793103448,N/A,0.0
Lewis Hamilton,1,1/7/1985,British,1985,990.0,9.0,3.0,3,3.0,15.0,57.0,51.0,2.0,5528452.0,01:34.0,207.371,1.0,Finished,2018,2.0,3.0,Bahrain Grand Prix,2018-04-08,33.0,2.0,0.0,Unitied Kingdom,Bahrain,96990.38596491228,N/A,0.0
Lewis Hamilton,1,1/7/1985,British,1985,991.0,4.0,4.0,4,4.0,12.0,56.0,20.0,4.0,5753365.0,01:36.9,202.559,1.0,Finished,2018,3.0,17.0,Chinese Grand Prix,2018-04-15,45.0,2.0,0.0,Unitied Kingdom,China,102738.66071428571,N/A,0.0
