driverId,driver_name,dob,nationality,dob_formatted,raceId,grid,results_position,positionText,positionOrder,total_results_points,results_laps,fastestLap,rank,race_time,results_fastestLaptime,fastestLapSpeed,statusId,status,year,round,circuitId,races_name,date,dstnd_points,dstnd_position,wins,driver_country,race_country,avg_lap_time,winner_name,win_ratio,dstnd_points_c,results_laps_c,wins_c
1,Lewis Hamilton,1-7-1985,British,1985,903,1,1,1,1,25,54,42,2,5608338,01:41.2,193.916,1,Finished,2014,4,17,Chinese Grand Prix,2014-04-20,75,2,3,Unitied Kingdom,China,103800.1786,Lewis Hamilton,1.5,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,904,1,1,1,1,25,66,54,3,6065155,01:29.5,187.275,1,Finished,2014,5,4,Spanish Grand Prix,2014-05-11,100,1,4,Unitied Kingdom,Spain,91896.28788,Lewis Hamilton,4,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,905,2,2,2,2,18,78,34,3,6576871,01:19.4,151.51,1,Finished,2014,6,6,Monaco Grand Prix,2014-05-25,118,2,4,Unitied Kingdom,Monaco,84318.85897,N-A,2,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,907,9,2,2,2,18,71,41,2,5276908,01:12.2,215.65,1,Finished,2014,8,70,Austrian Grand Prix,2014-06-22,136,2,4,Unitied Kingdom,Austria,74322.64789,N-A,2,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,908,6,1,1,1,25,52,26,1,8812094,01:37.2,218.239,1,Finished,2014,9,9,British Grand Prix,2014-07-06,161,2,5,Unitied Kingdom,United Kingdom,169463.3462,Lewis Hamilton,2.5,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,909,20,3,3,3,15,67,53,1,5645444,01:19.9,206.066,1,Finished,2014,10,10,German Grand Prix,2014-07-20,176,2,5,Unitied Kingdom,Germany,84260.35821,N-A,2.5,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,910,22,3,3,3,15,70,36,4,6790915,01:27.4,180.494,1,Finished,2014,11,11,Hungarian Grand Prix,2014-07-27,191,2,5,Unitied Kingdom,Hungary,97013.07143,N-A,2.5,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,912,1,1,1,1,25,53,29,1,4750236,01:28.0,236.975,1,Finished,2014,13,14,Italian Grand Prix,2014-09-07,216,2,6,Unitied Kingdom,Italy,89627.09434,Lewis Hamilton,3,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,913,1,1,1,1,25,60,39,1,7204795,01:50.4,165.137,1,Finished,2014,14,15,Singapore Grand Prix,2014-09-21,241,1,7,Unitied Kingdom,Singapore,120079.9167,Lewis Hamilton,7,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,914,2,1,1,1,25,44,39,1,6703021,01:51.6,187.322,1,Finished,2014,15,22,Japanese Grand Prix,2014-10-05,266,1,8,Unitied Kingdom,Japan,152341.3864,Lewis Hamilton,8,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,915,1,1,1,1,25,53,48,3,5510744,01:41.6,207.2,1,Finished,2014,16,71,Russian Grand Prix,2014-10-12,291,1,9,Unitied Kingdom,Russia,103976.3019,Lewis Hamilton,9,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,916,2,1,1,1,25,56,49,4,6004785,01:41.9,194.712,1,Finished,2014,17,69,United States Grand Prix,2014-11-02,316,1,10,Unitied Kingdom,United States,107228.3036,Lewis Hamilton,10,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,917,2,2,2,2,18,71,62,1,5404012,01:13.6,210.895,1,Finished,2014,18,18,Brazilian Grand Prix,2014-11-09,334,1,10,Unitied Kingdom,Brazil,76112.84507,N-A,10,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,918,2,1,1,1,50,55,49,4,5942619,01:45.6,189.342,1,Finished,2014,19,24,Abu Dhabi Grand Prix,2014-11-23,384,1,11,Unitied Kingdom,United Arab Emirates,108047.6182,Lewis Hamilton,11,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,926,1,1,1,1,25,58,50,1,5514067,01:30.9,209.915,1,Finished,2015,1,1,Australian Grand Prix,2015-03-15,25,1,1,Unitied Kingdom,Australia,95070.12069,Lewis Hamilton,1,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,927,1,2,2,2,18,56,45,2,6074362,01:43.1,193.501,1,Finished,2015,2,2,Malaysian Grand Prix,2015-03-29,43,1,1,Unitied Kingdom,Malaysia,108470.75,N-A,1,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,928,1,1,1,1,25,56,31,1,5982008,01:42.2,191.996,1,Finished,2015,3,17,Chinese Grand Prix,2015-04-12,68,1,2,Unitied Kingdom,China,106821.5714,Lewis Hamilton,2,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,929,1,1,1,1,25,57,38,5,5705809,01:37.9,199.098,1,Finished,2015,4,3,Bahrain Grand Prix,2015-04-19,93,1,3,Unitied Kingdom,Bahrain,100101.9123,Lewis Hamilton,3,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,930,2,2,2,2,18,66,54,1,6090106,01:28.3,189.849,1,Finished,2015,5,4,Spanish Grand Prix,2015-05-10,111,1,3,Unitied Kingdom,Spain,92274.33333,N-A,3,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,931,1,3,3,3,15,78,42,3,6564473,01:18.7,152.692,1,Finished,2015,6,6,Monaco Grand Prix,2015-05-24,126,1,3,Unitied Kingdom,Monaco,84159.91026,N-A,3,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,932,1,1,1,1,25,70,64,3,5513145,01:17.5,202.648,1,Finished,2015,7,7,Canadian Grand Prix,2015-06-07,151,1,4,Unitied Kingdom,Canada,78759.21429,Lewis Hamilton,4,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,933,1,2,2,2,18,71,60,2,5425730,01:11.5,217.888,1,Finished,2015,8,70,Austrian Grand Prix,2015-06-21,169,1,4,Unitied Kingdom,Austria,76348.30986,N-A,4,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,934,1,1,1,1,25,52,29,1,5487729,01:37.1,218.425,1,Finished,2015,9,9,British Grand Prix,2015-07-05,194,1,5,Unitied Kingdom,United Kingdom,105533.25,Lewis Hamilton,5,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,936,1,6,6,6,8,69,68,3,6422010,01:25.7,183.974,1,Finished,2015,10,11,Hungarian Grand Prix,2015-07-26,202,1,5,Unitied Kingdom,Hungary,93072.6087,N-A,5,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,937,1,1,1,1,25,43,34,2,5020387,01:52.5,224.12,1,Finished,2015,11,13,Belgian Grand Prix,2015-08-23,227,1,6,Unitied Kingdom,Belgium,116753.186,Lewis Hamilton,6,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,938,1,1,1,1,25,53,48,1,4680688,01:26.7,240.617,1,Finished,2015,12,14,Italian Grand Prix,2015-09-06,252,1,7,Unitied Kingdom,Italy,88314.86792,Lewis Hamilton,7,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,940,2,1,1,1,25,53,33,1,5286508,01:36.1,217.434,1,Finished,2015,14,22,Japanese Grand Prix,2015-09-27,277,1,8,Unitied Kingdom,Japan,99745.43396,Lewis Hamilton,8,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,941,2,1,1,1,25,53,44,3,5831024,01:40.6,209.328,1,Finished,2015,15,71,Russian Grand Prix,2015-10-11,302,1,9,Unitied Kingdom,Russia,110019.3208,Lewis Hamilton,9,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,942,2,1,1,1,25,56,48,2,6652703,01:40.7,197.014,1,Finished,2015,16,69,United States Grand Prix,2015-10-25,327,1,10,Unitied Kingdom,United States,118798.2679,Lewis Hamilton,10,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,943,2,2,2,2,18,71,67,2,6156992,01:20.7,191.945,1,Finished,2015,17,32,Mexican Grand Prix,2015-11-01,345,1,10,Unitied Kingdom,Mexico,86718.19718,N-A,10,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,944,2,2,2,2,18,71,51,1,5476846,01:14.8,207.296,1,Finished,2015,18,18,Brazilian Grand Prix,2015-11-15,363,1,10,Unitied Kingdom,Brazil,77138.67606,N-A,10,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,945,2,2,2,2,18,55,44,1,5918446,01:44.5,191.302,1,Finished,2015,19,24,Abu Dhabi Grand Prix,2015-11-29,381,1,10,Unitied Kingdom,United Arab Emirates,107608.1091,N-A,10,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,948,1,2,2,2,18,57,48,4,6503625,01:30.6,210.608,1,Finished,2016,1,1,Australian Grand Prix,2016-03-20,18,2,0,Unitied Kingdom,Australia,114098.6842,N-A,0,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,949,1,3,3,3,15,57,43,2,5644844,01:34.7,205.785,1,Finished,2016,2,3,Bahrain Grand Prix,2016-04-03,33,2,0,Unitied Kingdom,Bahrain,99032.35088,N-A,0,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,950,22,7,7,7,6,56,32,10,6012121,01:40.7,194.945,1,Finished,2016,3,17,Chinese Grand Prix,2016-04-17,39,2,0,Unitied Kingdom,China,107359.3036,N-A,0,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,951,10,2,2,2,18,53,36,4,5587019,01:40.3,209.969,1,Finished,2016,4,71,Russian Grand Prix,2016-05-01,57,2,0,Unitied Kingdom,Russia,105415.4528,N-A,0,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,953,3,1,1,1,25,78,71,1,7169133,01:17.9,154.135,1,Finished,2016,6,6,Monaco Grand Prix,2016-05-29,82,2,1,Unitied Kingdom,Monaco,91911.96154,Lewis Hamilton,0.5,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,954,1,1,1,1,25,70,68,2,5465296,01:16.0,206.625,1,Finished,2016,7,7,Canadian Grand Prix,2016-06-12,107,2,2,Unitied Kingdom,Canada,78075.65714,Lewis Hamilton,1,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,955,10,5,5,5,10,51,42,2,5628701,01:46.8,202.306,1,Finished,2016,8,73,European Grand Prix,2016-06-19,117,2,2,Unitied Kingdom,Europe,110366.6863,N-A,1,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,956,1,1,1,1,25,71,67,1,5258107,01:08.4,227.647,1,Finished,2016,9,70,Austrian Grand Prix,2016-07-03,142,2,3,Unitied Kingdom,Austria,74057.84507,Lewis Hamilton,1.5,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,957,1,1,1,1,25,52,45,3,5695831,01:35.8,221.44,1,Finished,2016,10,9,British Grand Prix,2016-07-10,167,2,4,Unitied Kingdom,United Kingdom,109535.2115,Lewis Hamilton,2,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,958,2,1,1,1,25,70,69,3,6030115,01:23.8,188.095,1,Finished,2016,11,11,Hungarian Grand Prix,2016-07-24,192,1,5,Unitied Kingdom,Hungary,86144.5,Lewis Hamilton,5,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,959,2,1,1,1,25,67,52,3,5444200,01:18.7,209.107,1,Finished,2016,12,10,German Grand Prix,2016-07-31,217,1,6,Unitied Kingdom,Germany,81256.71642,Lewis Hamilton,6,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,960,21,3,3,3,15,44,40,1,6318692,01:51.6,225.969,1,Finished,2016,13,13,Belgian Grand Prix,2016-08-28,232,1,6,Unitied Kingdom,Belgium,143606.6364,N-A,6,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,961,1,2,2,2,18,53,27,4,4663159,01:26.3,241.646,1,Finished,2016,14,14,Italian Grand Prix,2016-09-04,250,1,6,Unitied Kingdom,Italy,87984.13208,N-A,6,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,962,3,3,3,3,15,61,52,3,6956988,01:47.8,169.221,1,Finished,2016,15,15,Singapore Grand Prix,2016-09-18,265,2,6,Unitied Kingdom,Singapore,114048.9836,N-A,3,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,964,2,3,3,3,15,53,36,2,5209109,01:35.2,219.703,1,Finished,2016,17,22,Japanese Grand Prix,2016-10-09,280,2,6,Unitied Kingdom,Japan,98285.07547,N-A,3,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,965,1,1,1,1,25,56,45,4,5892618,01:42.4,193.842,1,Finished,2016,18,69,United States Grand Prix,2016-10-23,305,2,7,Unitied Kingdom,United States,105225.3214,Lewis Hamilton,3.5,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,966,1,1,1,1,25,71,66,4,6031402,01:22.6,187.592,1,Finished,2016,19,32,Mexican Grand Prix,2016-10-30,330,2,8,Unitied Kingdom,Mexico,84949.32394,Lewis Hamilton,4,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,967,1,1,1,1,25,71,44,3,10861335,01:25.6,181.137,1,Finished,2016,20,18,Brazilian Grand Prix,2016-11-13,355,2,9,Unitied Kingdom,Brazil,152976.5493,Lewis Hamilton,4.5,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,968,1,1,1,1,25,55,37,5,5884013,01:45.1,190.174,1,Finished,2016,21,24,Abu Dhabi Grand Prix,2016-11-27,380,2,10,Unitied Kingdom,United Arab Emirates,106982.0545,Lewis Hamilton,5,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,969,1,2,2,2,18,57,44,6,5061647,01:27.0,219.351,1,Finished,2017,1,1,Australian Grand Prix,2017-03-26,18,2,0,Unitied Kingdom,Australia,88800.82456,N-A,0,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,970,1,1,1,1,25,56,44,1,5856158,01:35.4,205.745,1,Finished,2017,2,17,Chinese Grand Prix,2017-04-09,43,2,1,Unitied Kingdom,China,104574.25,Lewis Hamilton,0.5,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,971,2,2,2,2,18,57,46,1,5640034,01:32.8,209.952,1,Finished,2017,3,3,Bahrain Grand Prix,2017-04-16,61,2,1,Unitied Kingdom,Bahrain,98947.96491,N-A,0.5,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,972,4,4,4,4,12,52,18,6,5325063,01:38.4,213.955,1,Finished,2017,4,71,Russian Grand Prix,2017-04-30,73,2,1,Unitied Kingdom,Russia,102405.0577,N-A,0.5,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,973,1,1,1,1,25,66,64,1,5756497,01:23.6,200.471,1,Finished,2017,5,4,Spanish Grand Prix,2017-05-14,98,2,2,Unitied Kingdom,Spain,87219.65152,Lewis Hamilton,1,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,974,13,7,7,7,6,78,54,5,6300141,01:15.8,158.433,1,Finished,2017,6,6,Monaco Grand Prix,2017-05-28,104,2,2,Unitied Kingdom,Monaco,80771.03846,N-A,1,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,975,1,1,1,1,25,70,64,1,5585154,01:14.6,210.588,1,Finished,2017,7,7,Canadian Grand Prix,2017-06-11,129,2,3,Unitied Kingdom,Canada,79787.91429,Lewis Hamilton,1.5,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,976,1,5,5,5,10,51,46,2,7441761,01:43.5,208.862,1,Finished,2017,8,73,Azerbaijan Grand Prix,2017-06-25,139,2,3,Unitied Kingdom,Azerbaijan,145916.8824,N-A,1.5,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,977,8,4,4,4,12,71,69,1,4915953,01:07.4,230.597,1,Finished,2017,9,70,Austrian Grand Prix,2017-07-09,151,2,3,Unitied Kingdom,Austria,69238.77465,N-A,1.5,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,978,1,1,1,1,25,51,48,1,4887430,01:30.6,234.025,1,Finished,2017,10,9,British Grand Prix,2017-07-16,176,2,4,Unitied Kingdom,United Kingdom,95831.96078,Lewis Hamilton,2,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,979,4,4,4,4,12,70,66,5,5999598,01:20.8,195.149,1,Finished,2017,11,11,Hungarian Grand Prix,2017-07-30,188,2,4,Unitied Kingdom,Hungary,85708.54286,N-A,2,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,980,1,1,1,1,25,44,35,2,5082820,01:46.6,236.526,1,Finished,2017,12,13,Belgian Grand Prix,2017-08-27,213,2,5,Unitied Kingdom,Belgium,115518.6364,Lewis Hamilton,2.5,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,981,1,1,1,1,25,53,50,2,4532312,01:23.5,249.793,1,Finished,2017,13,14,Italian Grand Prix,2017-09-03,238,1,6,Unitied Kingdom,Italy,85515.32075,Lewis Hamilton,6,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,982,5,1,1,1,25,58,55,1,7403544,01:45.0,173.643,1,Finished,2017,14,15,Singapore Grand Prix,2017-09-17,263,1,7,Unitied Kingdom,Singapore,127647.3103,Lewis Hamilton,7,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,983,1,2,2,2,18,56,48,3,5414060,01:34.5,211.269,1,Finished,2017,15,2,Malaysian Grand Prix,2017-10-01,281,1,7,Unitied Kingdom,Malaysia,96679.64286,N-A,7,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,984,1,1,1,1,25,53,43,6,5251194,01:33.8,222.917,1,Finished,2017,16,22,Japanese Grand Prix,2017-10-08,306,1,8,Unitied Kingdom,Japan,99079.13208,Lewis Hamilton,8,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,985,1,1,1,1,25,56,48,5,5630991,01:38.8,200.927,1,Finished,2017,17,69,United States Grand Prix,2017-10-22,331,1,9,Unitied Kingdom,United States,100553.4107,Lewis Hamilton,9,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,987,20,4,4,4,12,71,63,2,5491730,01:11.8,215.914,1,Finished,2017,19,18,Brazilian Grand Prix,2017-11-12,345,1,9,Unitied Kingdom,Brazil,77348.30986,N-A,9,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,988,2,2,2,2,18,55,51,3,5657961,01:41.5,197.041,1,Finished,2017,20,24,Abu Dhabi Grand Prix,2017-11-26,363,1,9,Unitied Kingdom,United Arab Emirates,102872.0182,N-A,9,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,989,1,2,2,2,18,58,50,3,5378319,01:26.4,220.845,1,Finished,2018,1,1,Australian Grand Prix,2018-03-25,18,2,0,Unitied Kingdom,Australia,92729.63793,N-A,0,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,990,9,3,3,3,15,57,51,2,5528452,01:34.0,207.371,1,Finished,2018,2,3,Bahrain Grand Prix,2018-04-08,33,2,0,Unitied Kingdom,Bahrain,96990.38596,N-A,0,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,991,4,4,4,4,12,56,20,4,5753365,01:36.9,202.559,1,Finished,2018,3,17,Chinese Grand Prix,2018-04-15,45,2,0,Unitied Kingdom,China,102738.6607,N-A,0,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,992,2,1,1,1,25,51,35,2,6224291,01:45.4,205.012,1,Finished,2018,4,73,Azerbaijan Grand Prix,2018-04-29,70,1,1,Unitied Kingdom,Azerbaijan,122044.9216,Lewis Hamilton,1,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,993,1,1,1,1,25,66,64,3,5729972,01:19.1,211.77,1,Finished,2018,5,4,Spanish Grand Prix,2018-05-13,95,1,2,Unitied Kingdom,Spain,86817.75758,Lewis Hamilton,2,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,994,3,3,3,3,15,78,15,8,6191820,01:16.3,157.508,1,Finished,2018,6,6,Monaco Grand Prix,2018-05-27,110,1,2,Unitied Kingdom,Monaco,79382.30769,N-A,2,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,995,4,5,5,5,10,68,66,6,5332936,01:14.2,211.633,1,Finished,2018,7,7,Canadian Grand Prix,2018-06-10,120,2,2,Unitied Kingdom,Canada,78425.52941,N-A,1,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,996,1,1,1,1,25,53,49,5,5411385,01:34.5,222.531,1,Finished,2018,8,34,French Grand Prix,2018-06-24,145,1,3,Unitied Kingdom,France,102101.6038,Lewis Hamilton,3,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,998,1,2,2,2,18,52,52,3,5252048,01:31.2,232.424,1,Finished,2018,10,9,British Grand Prix,2018-07-08,163,2,3,Unitied Kingdom,United Kingdom,101000.9231,N-A,1.5,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,999,14,1,1,1,25,67,66,1,5549845,01:15.5,217.968,1,Finished,2018,11,10,German Grand Prix,2018-07-22,188,1,4,Unitied Kingdom,Germany,82833.50746,Lewis Hamilton,4,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,1000,1,1,1,1,25,70,63,4,5836427,01:21.1,194.454,1,Finished,2018,12,11,Hungarian Grand Prix,2018-07-29,213,1,5,Unitied Kingdom,Hungary,83377.52857,Lewis Hamilton,5,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,1001,1,2,2,2,18,44,23,3,5025537,01:46.7,236.264,1,Finished,2018,13,13,Belgian Grand Prix,2018-08-26,231,1,5,Unitied Kingdom,Belgium,114216.75,N-A,5,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,1002,3,1,1,1,25,53,30,1,4614484,01:22.5,252.794,1,Finished,2018,14,14,Italian Grand Prix,2018-09-02,256,1,6,Unitied Kingdom,Italy,87065.73585,Lewis Hamilton,6,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,1003,1,1,1,1,25,61,56,2,6671611,01:42.9,177.108,1,Finished,2018,15,15,Singapore Grand Prix,2018-09-16,281,1,7,Unitied Kingdom,Singapore,109370.6721,Lewis Hamilton,7,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,1004,2,1,1,1,25,53,50,2,5245181,01:35.9,219.492,1,Finished,2018,16,71,Russian Grand Prix,2018-09-30,306,1,8,Unitied Kingdom,Russia,98965.67925,Lewis Hamilton,8,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,1005,1,1,1,1,25,53,51,2,5237062,01:32.8,225.307,1,Finished,2018,17,22,Japanese Grand Prix,2018-10-07,331,1,9,Unitied Kingdom,Japan,98812.49057,Lewis Hamilton,9,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,1006,1,3,3,3,15,56,40,1,5660985,01:37.4,203.782,1,Finished,2018,18,69,United States Grand Prix,2018-10-21,346,1,9,Unitied Kingdom,United States,101089.0179,N-A,9,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,1007,3,4,4,4,12,71,49,8,5987589,01:20.7,191.933,1,Finished,2018,19,32,Mexican Grand Prix,2018-10-28,358,1,9,Unitied Kingdom,Mexico,84332.23944,N-A,9,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,1008,1,1,1,1,25,71,70,7,5229066,01:11.8,216.065,1,Finished,2018,20,18,Brazilian Grand Prix,2018-11-11,383,1,10,Unitied Kingdom,Brazil,73648.8169,Lewis Hamilton,10,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,1009,1,1,1,1,25,55,53,5,5980382,01:41.4,197.267,1,Finished,2018,21,24,Abu Dhabi Grand Prix,2018-11-25,408,1,11,Unitied Kingdom,United Arab Emirates,108734.2182,Lewis Hamilton,11,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,1010,1,2,2,2,18,58,57,2,5148211,01:26.1,221.839,1,Finished,2019,1,1,Australian Grand Prix,2019-03-17,18,2,0,Unitied Kingdom,Australia,88762.25862,N-A,0,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,1011,3,1,1,1,25,57,36,2,5661295,01:33.5,208.314,1,Finished,2019,2,3,Bahrain Grand Prix,2019-03-31,43,2,1,Unitied Kingdom,Bahrain,99320.96491,Lewis Hamilton,0.5,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,1012,2,1,1,1,25,56,47,5,5526350,01:35.9,204.642,1,Finished,2019,3,17,Chinese Grand Prix,2019-04-14,68,1,2,Unitied Kingdom,China,98684.82143,Lewis Hamilton,2,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,1013,2,2,2,2,18,51,48,3,5514466,01:44.2,207.465,1,Finished,2019,4,73,Azerbaijan Grand Prix,2019-04-28,86,2,2,Unitied Kingdom,Azerbaijan,108126.7843,N-A,1,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,1014,2,1,1,1,26,66,54,1,5750443,01:18.5,213.499,1,Finished,2019,5,4,Spanish Grand Prix,2019-05-12,112,1,3,Unitied Kingdom,Spain,87127.92424,Lewis Hamilton,3,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,1015,1,1,1,1,25,78,9,6,6208437,01:16.2,157.721,1,Finished,2019,6,6,Monaco Grand Prix,2019-05-26,137,1,4,Unitied Kingdom,Monaco,79595.34615,Lewis Hamilton,4,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,1016,2,1,1,1,25,70,62,4,5347084,01:14.8,209.851,1,Finished,2019,7,7,Canadian Grand Prix,2019-06-09,162,1,5,Unitied Kingdom,Canada,76386.91429,Lewis Hamilton,5,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,1017,1,1,1,1,25,53,53,2,5071198,01:32.8,226.717,1,Finished,2019,8,34,French Grand Prix,2019-06-23,187,1,6,Unitied Kingdom,France,95682.98113,Lewis Hamilton,6,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,1018,4,5,5,5,10,71,69,5,4944627,01:08.0,228.432,1,Finished,2019,9,70,Austrian Grand Prix,2019-06-30,197,1,6,Unitied Kingdom,Austria,69642.6338,N-A,6,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,1019,2,1,1,1,26,52,52,1,4868452,01:27.4,242.735,1,Finished,2019,10,9,British Grand Prix,2019-07-14,223,1,7,Unitied Kingdom,United Kingdom,93624.07692,Lewis Hamilton,7,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,1020,1,9,9,9,2,64,64,12,6290942,01:18.8,208.935,1,Finished,2019,11,10,German Grand Prix,2019-07-28,225,1,7,Unitied Kingdom,Germany,98295.96875,N-A,7,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,1021,3,1,1,1,25,70,60,2,5703796,01:18.5,200.84,1,Finished,2019,12,11,Hungarian Grand Prix,2019-08-04,250,1,8,Unitied Kingdom,Hungary,81482.8,Lewis Hamilton,8,4405.5,17623,103
1,Lewis Hamilton,1-7-1985,British,1985,1022,3,2,2,2,18,44,24,3,5026691,01:46.6,236.577,1,Finished,2019,13,13,Belgian Grand Prix,2019-09-01,268,1,8,Unitied Kingdom,Belgium,114242.9773,N-A,8,4405.5,17623,103
