driverId,raceId,lap,milliseconds
822,1079,34,22541
839,1079,35,22953
847,1079,36,22039
815,1079,37,21619
20,1079,42,22456
830,1079,44,21941
832,1079,45,22302
848,1079,45,23328
842,1079,46,21838
840,1079,46,23812
1,1079,48,22241
817,1079,48,22154
847,1079,51,22815
849,1079,50,22761
846,1079,51,22165
839,1079,52,22033
852,1079,52,22316
815,1079,53,21694
4,1079,53,25407
848,1079,54,23404
840,1080,1,26731
849,1080,1,36773
842,1080,2,35486
840,1080,2,32750
849,1080,2,36351
854,1080,4,27637
20,1080,6,24965
852,1080,6,25068
1,1080,15,24796
815,1080,16,24409
846,1080,17,24872
854,1080,17,36854
844,1080,18,25710
830,1080,18,27009
848,1080,18,27231
817,1080,19,26056
855,1080,19,25594
849,1080,19,26910
822,1080,20,25865
832,1080,21,24666
844,1080,21,28034
847,1080,21,25352
4,1080,21,24526
839,1080,21,24875
852,1080,21,26021
815,1080,22,24536
830,1080,22,26930
846,1080,22,24760
1,1080,22,24507
842,1080,22,28770
848,1080,22,31518
20,1080,23,25133
840,1080,24,25650
815,1080,30,1172062
832,1080,30,1174793
830,1080,30,1175575
840,1080,29,1174965
844,1080,30,1176822
852,1080,29,1174444
855,1080,29,1174235
847,1080,30,1177545
846,1080,30,1183029
849,1080,29,1181839
4,1080,30,1182058
1,1080,30,1186281
848,1080,29,1185676
839,1080,30,1186485
822,1080,30,1186699
20,1080,30,1169495
842,1080,30,1169460
817,1080,30,1168673
846,1080,51,24607
852,1080,56,25266
849,1081,3,29395
844,1081,9,23212
847,1081,9,20538
842,1081,9,22698
1,1081,9,21470
20,1081,9,20249
852,1081,9,23083
855,1081,9,23001
825,1081,9,21555
848,1081,9,25577
854,1081,9,26973
815,1081,16,23379
849,1081,17,22069
830,1081,18,21468
4,1081,18,20571
846,1081,20,21443
854,1081,23,22231
848,1081,29,21540
840,1081,30,22059
830,1081,33,20722
815,1081,33,22349
847,1081,33,20527
1,1081,33,20831
817,1081,33,21794
839,1081,33,22638
822,1081,33,20979
852,1081,38,41500
20,1082,5,23406
842,1082,5,23557
825,1082,7,38262
830,1082,9,24217
1,1082,9,23845
852,1082,9,23248
849,1082,9,24020
848,1082,18,23804
847,1082,19,23951
839,1082,19,25684
855,1082,19,24281
817,1082,19,27937
846,1082,19,43032
20,1082,19,23681
832,1082,20,24215
4,1082,28,23779
842,1082,36,23613
849,1082,37,30034
844,1082,41,26199
830,1082,43,23704
846,1082,42,24134
1,1082,44,23841
847,1082,45,24069
840,1082,47,25252
852,1082,47,23450
832,1082,49,24881
848,1082,48,23530
839,1082,49,23945
4,1082,49,25139
822,1082,49,26089
855,1082,49,23980
817,1082,49,24833
830,1083,1,3037323
832,1083,1,3031752
1,1083,1,3046888
844,1083,1,3036360
4,1083,1,3055700
815,1083,1,3034772
846,1083,1,3043215
849,1083,1,3051904
822,1083,1,3055732
817,1083,1,3063314
842,1083,1,3048950
825,1083,1,3063613
20,1083,1,3067301
840,1083,1,3069017
854,1083,1,3065174
852,1083,1,3011861
839,1083,1,2950760
815,1083,5,37302
20,1083,6,29846
830,1083,12,29395
840,1083,15,28632
842,1083,16,29632
852,1083,18,34759
849,1083,19,28829
854,1083,19,29147
832,1083,20,28574
817,1083,20,30262
839,1083,22,30342
825,1083,22,29473
830,1083,23,29296
844,1083,25,28805
817,1083,32,30599
1,1083,33,29837
4,1083,33,28733
846,1083,34,28947
832,1083,39,28435
1,1083,39,28996
817,1083,38,29345
815,1083,39,28155
852,1083,38,29448
4,1083,39,28841
20,1083,39,28540
830,1083,39,28709
854,1083,39,30832
849,1083,39,28438
846,1083,40,28659
840,1083,40,29780
815,1084,1,23681
822,1084,6,24677
847,1084,11,38201
848,1084,11,22301
817,1084,12,21356
842,1084,12,22724
849,1084,12,21722
830,1084,13,22022
846,1084,14,22684
825,1084,15,22205
839,1084,16,21755
854,1084,16,22120
20,1084,20,22112
855,1084,24,22704
844,1084,26,21532
852,1084,26,21749
832,1084,27,21212
4,1084,27,21552
1,1084,28,23026
840,1084,29,21431
849,1084,35,21206
830,1084,36,21444
822,1084,39,22278
847,1084,40,21731
842,1084,40,27610
825,1084,41,22088
848,1084,41,22122
854,1084,43,22880
846,1084,43,27324
839,1084,44,22109
817,1084,44,21889
20,1084,44,21583
855,1084,46,28860
852,1084,46,21519
844,1084,49,21319
840,1084,48,21952
832,1084,50,21492
1,1084,51,22697
4,1084,57,21827
844,1084,58,21650
830,1084,58,21319
4,1084,58,24252
825,1085,8,36779
854,1085,9,36704
855,1085,9,36444
852,1085,11,37648
830,1085,16,35266
1,1085,18,37189
815,1085,18,38061
847,1085,18,38277
4,1085,18,36524
846,1085,18,37539
839,1085,18,44747
832,1085,18,41458
817,1085,18,36264
840,1085,18,39844
848,1085,18,37380
842,1085,18,35969
822,1085,18,37855
825,1085,18,36403
854,1085,18,37003
20,1085,19,36671
849,1085,19,37497
855,1085,22,50790
822,1085,36,36520
849,1085,38,36942
832,1085,42,42292
848,1086,2,31224
825,1086,6,29641
852,1086,13,21577
846,1086,14,23567
840,1086,14,21779
817,1086,15,21558
20,1086,15,21402
847,1086,16,22763
830,1086,16,21351
842,1086,16,21675
832,1086,17,22820
815,1086,18,21118
849,1086,18,21865
1,1086,19,21699
844,1086,21,21775
4,1086,21,22083
854,1086,21,22953
848,1086,21,21816
839,1086,23,23581
822,1086,26,22272
855,1086,27,22321
852,1086,33,22016
825,1086,35,23210
830,1086,38,21228
844,1086,39,21972
847,1086,39,21743
849,1086,39,22452
848,1086,40,24298
854,1086,41,22566
815,1086,42,21167
846,1086,42,21855
817,1086,46,21521
840,1086,46,21615
20,1086,46,25030
842,1086,46,21489
832,1086,47,23456
1,1086,51,22095
855,1086,51,28218
852,1086,51,22128
844,1086,54,21544
849,1086,56,28777
825,1086,67,23147
844,1087,3,24198
849,1087,3,35825
848,1087,10,23334
842,1087,10,22857
832,1087,11,22543
4,1087,11,22641
825,1087,11,26815
817,1087,12,23085
839,1087,12,23511
847,1087,13,22825
846,1087,13,23036
815,1087,14,22349
20,1087,14,23222
855,1087,14,23744
854,1087,14,24158
830,1087,15,22882
840,1087,15,23555
849,1087,15,24168
852,1087,18,30055
842,1087,22,22542
832,1087,25,22750
844,1087,25,23189
4,1087,25,23954
848,1087,26,24415
840,1087,26,23349
815,1087,27,22650
825,1087,27,23396
855,1087,28,23364
847,1087,29,22977
846,1087,29,23560
830,1087,30,22322
852,1087,30,24253
854,1087,30,24982
839,1087,32,23491
817,1087,32,23146
20,1087,33,22833
849,1087,34,23414
844,1087,42,23334
20,1088,9,22391
842,1088,11,18789
817,1088,11,19546
4,1088,12,19578
855,1088,12,19548
854,1088,13,26813
852,1088,13,18774
849,1088,13,20284
832,1088,14,29705
815,1088,14,18835
825,1088,14,20785
840,1088,16,20205
822,1088,16,19741
844,1088,17,19080
846,1088,17,19303
830,1088,18,19634
839,1088,18,19455
848,1088,21,19325
849,1088,26,20733
817,1088,27,19567
1,1088,29,19046
847,1088,31,19359
842,1088,32,18700
854,1088,33,21814
822,1088,34,21049
825,1088,34,23710
20,1088,35,19156
855,1088,37,25433
840,1088,38,20214
815,1088,40,18738
852,1088,42,19293
848,1088,42,19911
832,1088,43,19493
844,1088,45,19084
852,1088,43,52684
846,1088,47,21117
4,1088,47,21501
830,1088,48,19610
1,1088,48,19164
847,1088,48,20742
854,1088,47,20283
825,1088,47,23663
817,1088,47,19718
20,1088,48,18709
849,1088,54,20051
830,1088,56,19655
848,1088,55,20508
844,1088,56,19576
815,1088,56,19250
855,1088,55,20188
817,1088,55,20295
839,1088,56,21602
840,1088,56,19141
842,1088,56,18572
1,1088,57,14155
849,1088,55,14459
847,1088,57,21363
830,1088,57,14113
848,1088,56,14114
854,1088,56,14144
20,1088,56,14349
844,1088,57,14008
825,1088,56,14175
815,1088,57,14113
855,1088,56,14128
832,1088,57,21164
846,1088,57,21264
4,1088,57,15762
817,1088,56,14493
839,1088,57,14041
840,1088,57,14118
842,1088,57,13973
815,1089,7,23698
844,1089,12,23531
849,1089,15,26782
842,1089,18,25376
855,1089,18,25366
840,1089,18,24254
817,1089,19,25164
856,1089,19,24628
839,1089,19,24336
852,1089,19,24009
847,1089,23,25075
825,1089,24,30164
830,1089,25,23791
832,1089,30,23728
844,1089,33,23904
1,1089,33,24282
854,1089,33,24817
846,1089,35,26714
822,1089,35,24758
815,1089,42,23299
847,1089,47,24114
825,1089,46,24846
832,1089,47,24525
846,1089,47,24784
830,1089,48,24091
852,1089,47,23904
844,1089,48,23719
849,1089,47,24263
825,1091,7,39247
847,1091,21,30378
842,1091,33,29867
852,1091,33,31293
822,1091,33,32167
825,1091,33,32603
844,1091,34,32058
1,1091,34,41019
20,1091,34,29704
854,1091,34,31201
815,1091,35,29550
832,1091,35,30603
830,1091,35,29407
840,1091,35,29863
847,1091,35,29713
846,1091,36,30528
817,1091,36,30946
830,1091,40,29775
854,1091,41,34722
847,1091,41,33211
847,1091,51,29893
842,1092,1,41319
830,1092,2,387399
844,1092,2,389973
815,1092,2,392517
839,1092,2,393601
1,1092,2,396504
4,1092,2,396837
847,1092,2,401057
817,1092,2,401749
852,1092,2,402478
854,1092,2,400857
840,1092,2,400463
825,1092,2,402029
846,1092,2,406256
822,1092,2,407553
849,1092,2,407673
20,1092,2,409647
855,1092,2,410005
842,1092,2,409011
849,1092,5,24785
20,1092,5,24218
846,1092,6,24595
822,1092,6,24869
830,1092,7,24308
844,1092,7,25899
815,1092,7,25322
839,1092,7,25172
1,1092,7,25059
847,1092,7,28728
852,1092,7,24439
825,1092,7,25594
840,1092,7,24005
842,1092,7,24966
4,1092,8,24106
817,1092,8,25377
855,1092,9,24563
854,1092,11,24608
855,1092,18,24266
840,1092,19,23870
842,1092,19,23966
852,1092,20,23756
4,1092,22,24123
849,1093,5,25321
848,1093,9,24624
855,1093,9,27326
822,1093,10,25013
852,1093,10,23688
817,1093,10,26206
842,1093,11,23670
1,1093,12,24362
830,1093,13,23866
847,1093,13,30038
815,1093,14,23403
846,1093,14,24026
840,1093,15,25417
844,1093,18,24314
20,1093,18,24307
4,1093,18,23870
839,1093,18,24816
854,1093,18,25209
825,1093,18,29039
848,1093,18,24311
849,1093,18,24195
4,1093,22,39707
855,1093,23,25015
842,1093,32,28918
852,1093,33,23241
854,1093,33,24651
1,1093,34,24135
846,1093,34,23702
830,1093,35,32254
844,1093,35,23755
817,1093,35,24436
847,1093,36,24509
815,1093,38,24801
20,1093,41,38157
839,1093,45,24711
847,1093,54,23947
840,1094,17,23509
815,1094,23,24892
849,1094,23,23826
854,1094,24,23679
830,1094,25,22487
844,1094,28,22193
1,1094,29,23194
832,1094,29,23469
852,1094,29,22468
846,1094,31,22585
839,1094,33,22343
847,1094,34,22795
20,1094,38,22534
848,1094,38,23182
825,1094,38,23722
822,1094,39,23863
4,1094,40,23159
842,1094,40,29168
840,1094,40,23119
817,1094,44,22280
855,1094,45,24218
849,1094,52,24039
847,1094,69,23118
848,1095,4,24361
830,1095,7,30942
844,1095,7,30080
4,1095,14,23478
855,1095,16,24332
832,1095,17,25206
842,1095,19,23460
852,1095,20,23287
849,1095,20,28807
844,1095,21,23172
815,1095,23,22869
830,1095,23,31682
847,1095,24,23521
846,1095,24,29338
822,1095,24,23908
839,1095,24,23868
854,1095,24,24487
848,1095,25,23352
20,1095,26,24248
1,1095,29,24081
840,1095,29,23469
849,1095,32,24292
4,1095,35,28855
842,1095,35,23328
832,1095,36,23483
855,1095,37,25111
852,1095,40,23645
844,1095,44,23124
822,1095,45,24616
20,1095,45,24028
846,1095,45,24669
854,1095,46,25156
815,1095,47,23152
839,1095,47,24445
848,1095,47,23322
1,1095,48,23415
830,1095,48,24102
840,1095,48,23764
847,1095,49,23480
4,1095,52,23790
842,1095,52,23009
832,1095,53,23816
849,1095,52,23640
852,1095,54,23635
848,1096,12,21793
840,1096,13,21814
839,1096,14,21895
852,1096,14,21591
854,1096,14,22276
842,1096,14,21855
815,1096,15,21360
847,1096,15,24243
846,1096,15,22234
855,1096,15,22435
849,1096,15,22423
832,1096,17,21930
1,1096,18,21270
4,1096,19,21740
817,1096,19,21893
830,1096,20,22735
844,1096,21,22210
20,1096,25,23186
825,1096,28,22387
822,1096,30,22573
815,1096,33,21367
854,1096,34,23530
848,1096,35,21798
852,1096,38,22262
832,1096,39,21575
847,1096,39,27931
849,1096,38,25174
840,1096,40,21802
839,1096,41,21734
846,1096,42,21559
855,1096,44,23159
