driverId,raceId,grid,position,positionText,positionOrder,points,laps,fastestLap,rank,race_ms,fastestLapTime,fastestLapSpeed,statusId
199,526,6,\N,R,21,0,6,\N,\N,\N,\N,\N,20
172,526,4,\N,R,22,0,3,\N,\N,\N,\N,\N,20
235,526,24,\N,R,23,0,2,\N,\N,\N,\N,\N,20
152,526,18,\N,R,24,0,0,\N,\N,\N,\N,\N,20
230,526,0,\N,F,25,0,0,\N,\N,\N,\N,\N,81
200,526,0,\N,F,26,0,0,\N,\N,\N,\N,\N,81
136,526,0,\N,F,27,0,0,\N,\N,\N,\N,\N,81
212,526,0,\N,F,28,0,0,\N,\N,\N,\N,\N,81
237,526,0,\N,F,29,0,0,\N,\N,\N,\N,\N,81
232,526,0,\N,F,30,0,0,\N,\N,\N,\N,\N,81
207,527,1,1,1,1,9,52,\N,\N,5824470,\N,\N,1
182,527,5,2,2,2,6,52,\N,\N,5837680,\N,\N,1
221,527,10,3,3,3,4,52,\N,\N,5838110,\N,\N,1
231,527,6,4,4,4,3,52,\N,\N,5840520,\N,\N,1
238,527,3,5,5,5,2,52,\N,\N,5899320,\N,\N,1
175,527,9,6,6,6,1,52,\N,\N,5904370,\N,\N,1
199,527,2,7,7,7,0,52,\N,\N,5907070,\N,\N,1
203,527,7,8,8,8,0,52,\N,\N,5923350,\N,\N,1
224,527,17,9,9,9,0,52,\N,\N,5925070,\N,\N,1
222,527,15,10,10,10,0,52,\N,\N,5927970,\N,\N,1
200,527,13,11,11,11,0,52,\N,\N,5933540,\N,\N,1
197,527,11,12,12,12,0,51,\N,\N,\N,\N,\N,11
239,527,24,13,13,13,0,51,\N,\N,\N,\N,\N,11
202,527,23,14,14,14,0,51,\N,\N,\N,\N,\N,11
223,527,16,15,15,15,0,51,\N,\N,\N,\N,\N,11
172,527,8,16,16,16,0,50,\N,\N,\N,\N,\N,5
233,527,18,17,17,17,0,50,\N,\N,\N,\N,\N,12
230,527,12,18,18,18,0,50,\N,\N,\N,\N,\N,12
187,527,4,\N,R,19,0,41,\N,\N,\N,\N,\N,5
178,527,14,\N,R,20,0,36,\N,\N,\N,\N,\N,69
240,527,21,\N,R,21,0,35,\N,\N,\N,\N,\N,99
241,527,22,\N,R,22,0,28,\N,\N,\N,\N,\N,5
232,527,20,\N,R,23,0,9,\N,\N,\N,\N,\N,24
211,527,19,\N,R,24,0,4,\N,\N,\N,\N,\N,25
212,527,0,\N,F,25,0,0,\N,\N,\N,\N,\N,81
158,527,0,\N,F,26,0,0,\N,\N,\N,\N,\N,81
242,527,0,\N,F,27,0,0,\N,\N,\N,\N,\N,81
199,528,4,1,1,1,9,63,\N,\N,6599860,\N,\N,1
224,528,7,2,2,2,6,63,\N,\N,6648990,\N,\N,1
182,528,10,3,3,3,4,63,\N,\N,6656880,\N,\N,1
207,528,3,4,4,4,3,63,\N,\N,6692980,\N,\N,1
223,528,15,5,5,5,2,62,\N,\N,\N,\N,\N,11
202,528,19,6,6,6,1,62,\N,\N,\N,\N,\N,11
200,528,20,7,7,7,0,62,\N,\N,\N,\N,\N,11
187,528,21,8,8,8,0,61,\N,\N,\N,\N,\N,12
172,528,14,9,9,9,0,61,\N,\N,\N,\N,\N,12
119,528,18,10,10,10,0,59,\N,\N,\N,\N,\N,14
178,528,8,11,11,11,0,58,\N,\N,\N,\N,\N,15
212,528,22,\N,R,12,0,40,\N,\N,\N,\N,\N,68
203,528,6,\N,R,13,0,35,\N,\N,\N,\N,\N,20
175,528,5,\N,R,14,0,34,\N,\N,\N,\N,\N,20
231,528,2,\N,R,15,0,25,\N,\N,\N,\N,\N,20
233,528,9,\N,R,16,0,25,\N,\N,\N,\N,\N,69
222,528,12,\N,R,17,0,16,\N,\N,\N,\N,\N,3
238,528,1,\N,R,18,0,15,\N,\N,\N,\N,\N,4
240,528,23,\N,R,19,0,13,\N,\N,\N,\N,\N,23
239,528,13,\N,R,20,0,11,\N,\N,\N,\N,\N,25
221,528,11,\N,R,21,0,8,\N,\N,\N,\N,\N,3
211,528,24,\N,R,22,0,5,\N,\N,\N,\N,\N,3
241,528,17,\N,R,23,0,0,\N,\N,\N,\N,\N,7
197,528,16,\N,W,24,0,0,\N,\N,\N,\N,\N,54
232,528,0,\N,F,25,0,0,\N,\N,\N,\N,\N,81
158,528,0,\N,F,26,0,0,\N,\N,\N,\N,\N,81
230,528,0,\N,F,27,0,0,\N,\N,\N,\N,\N,81
242,528,0,\N,F,28,0,0,\N,\N,\N,\N,\N,81
238,529,12,1,1,1,9,78,\N,\N,6135767,\N,\N,1
221,529,11,2,2,2,6,78,\N,\N,6136233,\N,\N,1
187,529,10,3,3,3,4,78,\N,\N,6140209,\N,\N,1
178,529,18,4,4,4,3,78,\N,\N,6166753,\N,\N,1
172,529,13,5,5,5,2,78,\N,\N,6204985,\N,\N,1
202,529,14,6,6,6,1,77,\N,\N,\N,\N,\N,11
207,529,2,7,7,7,0,77,\N,\N,\N,\N,\N,11
197,529,17,8,8,8,0,77,\N,\N,\N,\N,\N,11
243,529,22,9,9,9,0,77,\N,\N,\N,\N,\N,11
212,529,21,10,10,10,0,77,\N,\N,\N,\N,\N,11
239,529,20,11,11,11,0,76,\N,\N,\N,\N,\N,12
230,529,19,12,12,12,0,76,\N,\N,\N,\N,\N,12
119,529,7,\N,R,13,0,63,\N,\N,\N,\N,\N,5
222,529,5,\N,R,14,0,59,\N,\N,\N,\N,\N,20
175,529,4,\N,R,15,0,56,\N,\N,\N,\N,\N,3
203,529,8,\N,R,16,0,55,\N,\N,\N,\N,\N,44
199,529,9,\N,R,17,0,55,\N,\N,\N,\N,\N,20
182,529,1,\N,R,18,0,52,\N,\N,\N,\N,\N,5
211,529,23,\N,R,19,0,52,\N,\N,\N,\N,\N,5
200,529,15,\N,R,20,0,43,\N,\N,\N,\N,\N,5
232,529,26,\N,R,21,0,39,\N,\N,\N,\N,\N,22
219,529,6,\N,R,22,0,38,\N,\N,\N,\N,\N,5
177,529,24,\N,R,23,0,15,\N,\N,\N,\N,\N,8
224,529,16,\N,R,24,0,9,\N,\N,\N,\N,\N,7
158,529,25,\N,R,25,0,8,\N,\N,\N,\N,\N,44
231,529,3,\N,R,26,0,5,\N,\N,\N,\N,\N,5
163,529,0,\N,F,27,0,0,\N,\N,\N,\N,\N,81
223,529,0,\N,F,28,0,0,\N,\N,\N,\N,\N,81
241,529,0,\N,F,29,0,0,\N,\N,\N,\N,\N,81
233,529,0,\N,F,30,0,0,\N,\N,\N,\N,\N,81
199,530,1,1,1,1,9,80,\N,\N,6721301,\N,\N,1
207,530,4,2,2,2,6,80,\N,\N,6732362,\N,\N,1
221,530,12,3,3,3,4,80,\N,\N,6750252,\N,\N,1
238,530,6,4,4,4,3,80,\N,\N,6766904,\N,\N,1
172,530,14,5,5,5,2,80,\N,\N,6804185,\N,\N,1
119,530,9,6,6,6,1,79,\N,\N,\N,\N,\N,11
178,530,8,7,7,7,0,79,\N,\N,\N,\N,\N,11
224,530,15,8,8,8,0,79,\N,\N,\N,\N,\N,11
243,530,18,9,9,9,0,79,\N,\N,\N,\N,\N,11
223,530,20,10,10,10,0,79,\N,\N,\N,\N,\N,11
197,530,19,11,11,11,0,75,\N,\N,\N,\N,\N,15
175,530,11,12,12,12,0,74,\N,\N,\N,\N,\N,3
222,530,10,\N,R,13,0,59,\N,\N,\N,\N,\N,3
230,530,17,\N,R,14,0,50,\N,\N,\N,\N,\N,7
219,530,13,\N,R,15,0,43,\N,\N,\N,\N,\N,101
203,530,2,\N,R,16,0,38,\N,\N,\N,\N,\N,3
182,530,3,\N,R,17,0,27,\N,\N,\N,\N,\N,80
202,530,22,\N,R,18,0,25,\N,\N,\N,\N,\N,6
232,530,21,\N,R,19,0,17,\N,\N,\N,\N,\N,6
200,530,16,\N,R,20,0,11,\N,\N,\N,\N,\N,23
187,530,5,\N,R,21,0,9,\N,\N,\N,\N,\N,6
231,530,7,\N,R,22,0,5,\N,\N,\N,\N,\N,3
211,530,0,\N,W,23,0,0,\N,\N,\N,\N,\N,3
233,530,0,\N,W,24,0,0,\N,\N,\N,\N,\N,3
239,530,0,\N,F,25,0,0,\N,\N,\N,\N,\N,81
241,530,0,\N,F,26,0,0,\N,\N,\N,\N,\N,81
177,530,0,\N,F,27,0,0,\N,\N,\N,\N,\N,97
212,530,0,\N,F,28,0,0,\N,\N,\N,\N,\N,97
240,530,0,\N,F,29,0,0,\N,\N,\N,\N,\N,97
206,530,0,\N,F,30,0,0,\N,\N,\N,\N,\N,97
221,531,5,1,1,1,9,75,\N,\N,6914660,\N,\N,1
182,531,3,2,2,2,6,75,\N,\N,6937110,\N,\N,1
222,531,9,3,3,3,4,75,\N,\N,6946950,\N,\N,1
187,531,2,4,4,4,3,75,\N,\N,6948190,\N,\N,1
202,531,13,5,5,5,2,75,\N,\N,6982720,\N,\N,1
119,531,14,6,6,6,1,75,\N,\N,6983430,\N,\N,1
175,531,11,7,7,7,0,74,\N,\N,\N,\N,\N,11
199,531,1,8,8,8,0,74,\N,\N,\N,\N,\N,11
224,531,20,9,9,9,0,74,\N,\N,\N,\N,\N,11
219,531,12,10,10,10,0,71,\N,\N,\N,\N,\N,14
207,531,4,11,11,11,0,69,\N,\N,\N,\N,\N,16
203,531,8,\N,R,12,0,62,\N,\N,\N,\N,\N,3
238,531,7,\N,R,13,0,56,\N,\N,\N,\N,\N,6
231,531,6,\N,R,14,0,43,\N,\N,\N,\N,\N,64
243,531,19,\N,R,15,0,38,\N,\N,\N,\N,\N,100
178,531,10,\N,R,16,0,29,\N,\N,\N,\N,\N,44
235,531,16,\N,R,17,0,27,\N,\N,\N,\N,\N,23
233,531,17,\N,R,18,0,24,\N,\N,\N,\N,\N,3
172,531,15,\N,R,19,0,13,\N,\N,\N,\N,\N,6
211,531,18,\N,R,20,0,8,\N,\N,\N,\N,\N,7
200,531,0,\N,F,21,0,0,\N,\N,\N,\N,\N,81
223,531,0,\N,F,22,0,0,\N,\N,\N,\N,\N,81
197,531,0,\N,F,23,0,0,\N,\N,\N,\N,\N,81
230,531,0,\N,F,24,0,0,\N,\N,\N,\N,\N,81
177,531,0,\N,F,25,0,0,\N,\N,\N,\N,\N,97
206,531,0,\N,F,26,0,0,\N,\N,\N,\N,\N,97
163,531,0,\N,F,27,0,0,\N,\N,\N,\N,\N,97
212,531,0,\N,F,28,0,0,\N,\N,\N,\N,\N,97
239,531,0,\N,F,29,0,0,\N,\N,\N,\N,\N,97
232,531,0,\N,F,30,0,0,\N,\N,\N,\N,\N,97
207,532,1,1,1,1,9,70,\N,\N,5992020,\N,\N,1
238,532,7,2,2,2,6,70,\N,\N,6001920,\N,\N,1
199,532,2,3,3,3,4,70,\N,\N,6016360,\N,\N,1
203,532,4,4,4,4,3,70,\N,\N,6039060,\N,\N,1
172,532,14,5,5,5,2,69,\N,\N,\N,\N,\N,3
202,532,23,6,6,6,1,69,\N,\N,\N,\N,\N,11
239,532,24,7,7,7,0,69,\N,\N,\N,\N,\N,11
152,532,21,8,8,8,0,69,\N,\N,\N,\N,\N,11
163,532,19,9,9,9,0,68,\N,\N,\N,\N,\N,12
178,532,11,10,10,10,0,68,\N,\N,\N,\N,\N,12
200,532,16,11,11,11,0,68,\N,\N,\N,\N,\N,12
235,532,22,12,12,12,0,64,\N,\N,\N,\N,\N,16
230,532,12,13,13,13,0,63,\N,\N,\N,\N,\N,5
233,532,10,\N,R,14,0,56,\N,\N,\N,\N,\N,20
219,532,20,\N,N,15,0,56,\N,\N,\N,\N,\N,62
222,532,5,\N,R,16,0,53,\N,\N,\N,\N,\N,20
221,532,13,\N,R,17,0,51,\N,\N,\N,\N,\N,6
223,532,18,\N,R,18,0,40,\N,\N,\N,\N,\N,7
119,532,8,\N,R,19,0,31,\N,\N,\N,\N,\N,22
243,532,17,\N,R,20,0,26,\N,\N,\N,\N,\N,20
187,532,9,\N,R,21,0,18,\N,\N,\N,\N,\N,3
182,532,3,\N,R,22,0,0,\N,\N,\N,\N,\N,3
231,532,6,\N,R,23,0,0,\N,\N,\N,\N,\N,3
224,532,15,\N,R,24,0,0,\N,\N,\N,\N,\N,3
211,532,0,\N,F,25,0,0,\N,\N,\N,\N,\N,81
206,532,0,\N,F,26,0,0,\N,\N,\N,\N,\N,81
177,532,0,\N,F,27,0,0,\N,\N,\N,\N,\N,81
244,532,0,\N,F,28,0,0,\N,\N,\N,\N,\N,81
212,532,0,\N,F,29,0,0,\N,\N,\N,\N,\N,97
232,532,0,\N,F,30,0,0,\N,\N,\N,\N,\N,97
207,533,1,1,1,1,9,75,\N,\N,6107060,\N,\N,1
238,533,2,2,2,2,6,75,\N,\N,6126620,\N,\N,1
172,533,10,3,3,3,4,75,\N,\N,6144300,\N,\N,1
222,533,9,4,4,4,3,75,\N,\N,6167120,\N,\N,1
187,533,7,5,5,5,2,75,\N,\N,6172990,\N,\N,1
231,533,4,6,6,6,1,74,\N,\N,\N,\N,\N,11
230,533,16,7,7,7,0,74,\N,\N,\N,\N,\N,11
178,533,18,8,8,8,0,74,\N,\N,\N,\N,\N,11
200,533,17,9,9,9,0,74,\N,\N,\N,\N,\N,11
203,533,5,10,10,10,0,74,\N,\N,\N,\N,\N,11
211,533,23,11,11,11,0,73,\N,\N,\N,\N,\N,12
202,533,13,12,12,12,0,71,\N,\N,\N,\N,\N,14
219,533,11,13,13,13,0,71,\N,\N,\N,\N,\N,14
243,533,19,14,14,14,0,71,\N,\N,\N,\N,\N,14
223,533,22,15,15,15,0,67,\N,\N,\N,\N,\N,106
235,533,21,\N,R,16,0,64,\N,\N,\N,\N,\N,5
224,533,15,\N,R,17,0,62,\N,\N,\N,\N,\N,37
199,533,3,\N,R,18,0,57,\N,\N,\N,\N,\N,3
182,533,6,\N,R,19,0,56,\N,\N,\N,\N,\N,5
221,533,12,\N,R,20,0,51,\N,\N,\N,\N,\N,5
233,533,24,\N,R,21,0,45,\N,\N,\N,\N,\N,22
119,533,8,\N,R,22,0,21,\N,\N,\N,\N,\N,5
212,533,20,\N,R,23,0,21,\N,\N,\N,\N,\N,43
175,533,14,\N,R,24,0,16,\N,\N,\N,\N,\N,20
232,533,0,\N,F,25,0,0,\N,\N,\N,\N,\N,81
239,533,0,\N,F,26,0,0,\N,\N,\N,\N,\N,81
208,533,0,\N,F,27,0,0,\N,\N,\N,\N,\N,81
244,533,0,\N,F,28,0,0,\N,\N,\N,\N,\N,81
177,533,0,\N,F,29,0,0,\N,\N,\N,\N,\N,97
182,534,3,1,1,1,9,70,\N,\N,6060606,\N,\N,1
119,534,5,2,2,2,6,70,\N,\N,6094625,\N,\N,1
238,534,4,3,3,3,4,70,\N,\N,6094711,\N,\N,1
175,534,15,4,4,4,3,69,\N,\N,\N,\N,\N,11
223,534,16,5,5,5,2,69,\N,\N,\N,\N,\N,11
224,534,13,6,6,6,1,69,\N,\N,\N,\N,\N,11
172,534,11,7,7,7,0,69,\N,\N,\N,\N,\N,11
231,534,14,8,8,8,0,69,\N,\N,\N,\N,\N,11
203,534,7,9,9,9,0,69,\N,\N,\N,\N,\N,11
199,534,8,10,10,10,0,69,\N,\N,\N,\N,\N,11
233,534,20,11,11,11,0,68,\N,\N,\N,\N,\N,12
212,534,21,12,12,12,0,68,\N,\N,\N,\N,\N,12
200,534,19,13,13,13,0,68,\N,\N,\N,\N,\N,12
243,534,24,14,14,14,0,67,\N,\N,\N,\N,\N,13
177,534,23,15,15,15,0,63,\N,\N,\N,\N,\N,17
232,534,22,\N,N,16,0,62,\N,\N,\N,\N,\N,18
207,534,1,\N,R,17,0,46,\N,\N,\N,\N,\N,5
178,534,9,\N,R,18,0,46,\N,\N,\N,\N,\N,36
221,534,12,\N,R,19,0,42,\N,\N,\N,\N,\N,22
219,534,10,\N,R,20,0,28,\N,\N,\N,\N,\N,5
187,534,2,\N,R,21,0,19,\N,\N,\N,\N,\N,20
222,534,6,\N,R,22,0,16,\N,\N,\N,\N,\N,25
202,534,17,\N,R,23,0,8,\N,\N,\N,\N,\N,3
230,534,18,\N,R,24,0,7,\N,\N,\N,\N,\N,3
211,534,0,\N,F,25,0,0,\N,\N,\N,\N,\N,81
239,534,0,\N,F,26,0,0,\N,\N,\N,\N,\N,81
235,534,0,\N,F,27,0,0,\N,\N,\N,\N,\N,81
207,535,2,1,1,1,9,54,\N,\N,5931920,\N,\N,1
238,535,5,2,2,2,6,54,\N,\N,5934850,\N,\N,1
231,535,4,3,3,3,4,54,\N,\N,5951720,\N,\N,1
187,535,1,4,4,4,3,54,\N,\N,5968800,\N,\N,1
178,535,14,5,5,5,2,54,\N,\N,5973730,\N,\N,1
222,535,7,6,6,6,1,54,\N,\N,5986450,\N,\N,1
172,535,10,7,7,7,0,54,\N,\N,5986660,\N,\N,1
119,535,12,8,8,8,0,54,\N,\N,6016800,\N,\N,1
175,535,6,9,9,9,0,54,\N,\N,6018980,\N,\N,1
202,535,16,10,10,10,0,54,\N,\N,6021900,\N,\N,1
233,535,20,11,11,11,0,53,\N,\N,\N,\N,\N,11
203,535,9,12,12,12,0,53,\N,\N,\N,\N,\N,11
200,535,25,13,13,13,0,53,\N,\N,\N,\N,\N,11
163,535,18,14,14,14,0,53,\N,\N,\N,\N,\N,11
243,535,21,15,15,15,0,53,\N,\N,\N,\N,\N,11
177,535,26,16,16,16,0,52,\N,\N,\N,\N,\N,12
230,535,19,17,17,17,0,52,\N,\N,\N,\N,\N,12
199,535,8,18,18,18,0,49,\N,\N,\N,\N,\N,15
239,535,24,\N,R,19,0,45,\N,\N,\N,\N,\N,5
224,535,15,\N,R,20,0,43,\N,\N,\N,\N,\N,22
211,535,23,\N,R,21,0,40,\N,\N,\N,\N,\N,5
152,535,22,\N,R,22,0,28,\N,\N,\N,\N,\N,5
182,535,3,\N,R,23,0,10,\N,\N,\N,\N,\N,5
221,535,13,\N,R,24,0,10,\N,\N,\N,\N,\N,5
223,535,17,\N,R,25,0,4,\N,\N,\N,\N,\N,10
219,535,11,\N,R,26,0,1,\N,\N,\N,\N,\N,5
232,535,0,\N,F,27,0,0,\N,\N,\N,\N,\N,81
206,535,0,\N,F,28,0,0,\N,\N,\N,\N,\N,81
212,535,0,\N,F,29,0,0,\N,\N,\N,\N,\N,81
199,536,8,1,1,1,9,76,\N,\N,6132390,\N,\N,1
182,536,4,2,2,2,6,76,\N,\N,6133620,\N,\N,1
187,536,9,3,3,3,4,76,\N,\N,6169640,\N,\N,1
221,536,10,4,4,4,3,76,\N,\N,6205660,\N,\N,1
233,536,18,5,5,5,2,75,\N,\N,\N,\N,\N,11
175,536,20,6,6,6,1,75,\N,\N,\N,\N,\N,11
152,536,16,7,7,7,0,75,\N,\N,\N,\N,\N,11
239,536,24,8,8,8,0,75,\N,\N,\N,\N,\N,11
230,536,25,9,9,9,0,75,\N,\N,\N,\N,\N,11
172,536,7,10,10,10,0,73,\N,\N,\N,\N,\N,13
200,536,26,\N,N,11,0,65,\N,\N,\N,\N,\N,45
177,536,22,\N,R,12,0,59,\N,\N,\N,\N,\N,22
223,536,17,\N,R,13,0,49,\N,\N,\N,\N,\N,6
219,536,12,\N,R,14,0,46,\N,\N,\N,\N,\N,101
119,536,5,\N,R,15,0,40,\N,\N,\N,\N,\N,22
202,536,19,\N,R,16,0,40,\N,\N,\N,\N,\N,6
222,536,3,\N,R,17,0,36,\N,\N,\N,\N,\N,6
224,536,11,\N,R,18,0,32,\N,\N,\N,\N,\N,5
232,536,23,\N,R,19,0,32,\N,\N,\N,\N,\N,69
206,536,15,\N,R,20,0,30,\N,\N,\N,\N,\N,36
207,536,2,\N,R,21,0,28,\N,\N,\N,\N,\N,5
178,536,6,\N,R,22,0,26,\N,\N,\N,\N,\N,7
203,536,13,\N,R,23,0,19,\N,\N,\N,\N,\N,7
212,536,21,\N,R,24,0,15,\N,\N,\N,\N,\N,6
231,536,14,\N,R,25,0,7,\N,\N,\N,\N,\N,3
238,536,1,\N,R,26,0,6,\N,\N,\N,\N,\N,69
211,536,0,\N,F,27,0,0,\N,\N,\N,\N,\N,81
243,536,0,\N,F,28,0,0,\N,\N,\N,\N,\N,81
209,536,0,\N,F,29,0,0,\N,\N,\N,\N,\N,81
245,536,0,\N,F,30,0,0,\N,\N,\N,\N,\N,81
207,537,1,1,1,1,9,45,\N,\N,5280900,\N,\N,1
222,537,4,2,2,2,6,45,\N,\N,5296250,\N,\N,1
172,537,7,3,3,3,4,45,\N,\N,5308910,\N,\N,1
224,537,10,4,4,4,3,45,\N,\N,5317780,\N,\N,1
202,537,16,5,5,5,2,45,\N,\N,5338160,\N,\N,1
212,537,18,6,6,6,1,45,\N,\N,5378760,\N,\N,1
187,537,5,7,7,7,0,45,\N,\N,5380430,\N,\N,1
203,537,15,8,8,8,0,45,\N,\N,5397770,\N,\N,1
119,537,14,9,9,9,0,44,\N,\N,\N,\N,\N,11
177,537,19,10,10,10,0,42,\N,\N,\N,\N,\N,13
229,537,17,11,11,11,0,41,\N,\N,\N,\N,\N,5
243,537,23,\N,D,12,0,42,\N,\N,\N,\N,\N,2
238,537,2,\N,R,13,0,36,\N,\N,\N,\N,\N,6
231,537,8,\N,D,14,0,34,\N,\N,\N,\N,\N,2
178,537,6,\N,R,15,0,31,\N,\N,\N,\N,\N,69
137,537,21,\N,R,16,0,31,\N,\N,\N,\N,\N,5
230,537,20,\N,R,17,0,24,\N,\N,\N,\N,\N,69
175,537,11,\N,R,18,0,16,\N,\N,\N,\N,\N,3
199,537,12,\N,R,19,0,14,\N,\N,\N,\N,\N,69
182,537,3,\N,R,20,0,11,\N,\N,\N,\N,\N,5
219,537,9,\N,R,21,0,5,\N,\N,\N,\N,\N,5
200,537,22,\N,R,22,0,1,\N,\N,\N,\N,\N,3
233,537,24,\N,R,23,0,1,\N,\N,\N,\N,\N,3
221,537,13,\N,R,24,0,0,\N,\N,\N,\N,\N,3
223,537,0,\N,F,25,0,0,\N,\N,\N,\N,\N,81
197,537,0,\N,F,26,0,0,\N,\N,\N,\N,\N,81
211,537,0,\N,F,27,0,0,\N,\N,\N,\N,\N,81
232,537,0,\N,F,28,0,0,\N,\N,\N,\N,\N,81
163,537,0,\N,F,29,0,0,\N,\N,\N,\N,\N,97
239,537,0,\N,F,30,0,0,\N,\N,\N,\N,\N,97
238,538,1,1,1,1,9,54,\N,\N,6081570,\N,\N,1
221,538,14,2,2,2,6,54,\N,\N,6129010,\N,\N,1
203,538,11,3,3,3,4,54,\N,\N,6181330,\N,\N,1
224,538,6,4,4,4,3,53,\N,\N,\N,\N,\N,11
172,538,5,5,5,5,2,53,\N,\N,\N,\N,\N,11
230,538,21,6,6,6,1,53,\N,\N,\N,\N,\N,11
187,538,10,7,7,7,0,53,\N,\N,\N,\N,\N,11
239,538,17,8,8,8,0,52,\N,\N,\N,\N,\N,12
163,538,26,9,9,9,0,52,\N,\N,\N,\N,\N,12
223,538,22,\N,N,10,0,50,\N,\N,\N,\N,\N,17
177,538,25,\N,N,11,0,49,\N,\N,\N,\N,\N,17
206,538,19,\N,D,12,0,41,\N,\N,\N,\N,\N,2
175,538,14,\N,R,13,0,40,\N,\N,\N,\N,\N,3
233,538,23,\N,R,14,0,33,\N,\N,\N,\N,\N,3
219,538,3,\N,R,15,0,31,\N,\N,\N,\N,\N,6
199,538,12,\N,D,16,0,28,\N,\N,\N,\N,\N,2
182,538,4,\N,R,17,0,27,\N,\N,\N,\N,\N,3
202,538,9,\N,R,18,0,20,\N,\N,\N,\N,\N,3
231,538,8,\N,R,19,0,7,\N,\N,\N,\N,\N,3
178,538,15,\N,R,20,0,7,\N,\N,\N,\N,\N,3
119,538,16,\N,R,21,0,7,\N,\N,\N,\N,\N,3
229,538,24,\N,R,22,0,7,\N,\N,\N,\N,\N,3
212,538,18,\N,R,23,0,4,\N,\N,\N,\N,\N,3
137,538,20,\N,R,24,0,4,\N,\N,\N,\N,\N,3
222,538,7,\N,R,25,0,3,\N,\N,\N,\N,\N,3
207,538,2,\N,R,26,0,0,\N,\N,\N,\N,\N,3
232,538,0,\N,F,27,0,0,\N,\N,\N,\N,\N,81
200,538,0,\N,F,28,0,0,\N,\N,\N,\N,\N,81
211,538,0,\N,F,29,0,0,\N,\N,\N,\N,\N,81
246,538,0,\N,F,30,0,0,\N,\N,\N,\N,\N,81
243,538,0,\N,F,31,0,0,\N,\N,\N,\N,\N,97
207,539,1,1,1,1,9,75,\N,\N,6064230,\N,\N,1
238,539,2,2,2,2,6,75,\N,\N,6064550,\N,\N,1
182,539,3,3,3,3,4,75,\N,\N,6076440,\N,\N,1
187,539,8,4,4,4,3,75,\N,\N,6085150,\N,\N,1
224,539,10,5,5,5,2,75,\N,\N,6085730,\N,\N,1
203,539,5,6,6,6,1,75,\N,\N,6110180,\N,\N,1
199,539,4,7,7,7,0,75,\N,\N,6124750,\N,\N,1
172,539,6,8,8,8,0,74,\N,\N,\N,\N,\N,11
175,539,14,9,9,9,0,74,\N,\N,\N,\N,\N,11
231,539,7,10,10,10,0,74,\N,\N,\N,\N,\N,11
212,539,20,11,11,11,0,74,\N,\N,\N,\N,\N,11
222,539,15,12,12,12,0,73,\N,\N,\N,\N,\N,12
152,539,19,\N,R,13,0,60,\N,\N,\N,\N,\N,20
233,539,18,\N,R,14,0,56,\N,\N,\N,\N,\N,7
163,539,23,\N,R,15,0,40,\N,\N,\N,\N,\N,83
232,539,26,\N,R,16,0,40,\N,\N,\N,\N,\N,5
230,539,22,\N,D,17,0,37,\N,\N,\N,\N,\N,2
219,539,9,\N,R,18,0,35,\N,\N,\N,\N,\N,5
239,539,21,\N,R,19,0,35,\N,\N,\N,\N,\N,5
177,539,24,\N,R,20,0,21,\N,\N,\N,\N,\N,3
178,539,11,\N,R,21,0,17,\N,\N,\N,\N,\N,37
137,539,25,\N,R,22,0,16,\N,\N,\N,\N,\N,7
221,539,12,\N,R,23,0,13,\N,\N,\N,\N,\N,5
206,539,16,\N,R,24,0,10,\N,\N,\N,\N,\N,7
119,539,13,\N,R,25,0,0,\N,\N,\N,\N,\N,3
202,539,17,\N,R,26,0,0,\N,\N,\N,\N,\N,3
211,539,0,\N,W,27,0,0,\N,\N,\N,\N,\N,54
223,539,0,\N,F,28,0,0,\N,\N,\N,\N,\N,81
247,539,0,\N,F,29,0,0,\N,\N,\N,\N,\N,81
200,539,0,\N,F,30,0,0,\N,\N,\N,\N,\N,81
229,539,0,\N,F,31,0,0,\N,\N,\N,\N,\N,97
240,539,0,\N,F,32,0,0,\N,\N,\N,\N,\N,97
243,539,0,\N,F,33,0,0,\N,\N,\N,\N,\N,97
182,540,4,1,1,1,9,40,\N,\N,4024540,\N,\N,1
187,540,7,2,2,2,6,40,\N,\N,4026020,\N,\N,1
199,540,11,3,3,3,4,40,\N,\N,4045010,\N,\N,1
172,540,8,4,4,4,3,40,\N,\N,4062070,\N,\N,1
175,540,19,5,5,5,2,40,\N,\N,4064930,\N,\N,1
207,540,1,6,6,6,1,40,\N,\N,4070870,\N,\N,1
203,540,2,7,7,7,0,40,\N,\N,4073020,\N,\N,1
224,540,13,8,8,8,0,40,\N,\N,4079780,\N,\N,1
137,540,24,9,9,9,0,40,\N,\N,4091370,\N,\N,1
206,540,18,10,10,10,0,40,\N,\N,4093650,\N,\N,1
221,540,16,11,11,11,0,40,\N,\N,4101110,\N,\N,1
222,540,9,12,12,12,0,39,\N,\N,\N,\N,\N,11
178,540,6,13,13,13,0,39,\N,\N,\N,\N,\N,11
152,540,20,14,14,14,0,39,\N,\N,\N,\N,\N,11
223,540,15,\N,N,15,0,33,\N,\N,\N,\N,\N,17
119,540,12,\N,R,16,0,28,\N,\N,\N,\N,\N,5
231,540,10,\N,R,17,0,19,\N,\N,\N,\N,\N,99
232,540,22,\N,R,18,0,14,\N,\N,\N,\N,\N,5
