,driverId,raceId,grid,position,positionText,positionOrder,points,laps,fastestLap,rank,race_ms,fastestLapTime,fastestLapSpeed,statusId
14574,199,592,4,1,1,1,9.0,78,\N,\N,6160960,\N,\N,1
14575,306,592,11,2,2,2,6.0,78,\N,\N,6194900,\N,\N,1
14576,305,592,12,3,3,3,4.0,78,\N,\N,6203120,\N,\N,1
14577,221,592,15,4,4,4,3.0,78,\N,\N,6205150,\N,\N,1
14578,233,592,7,5,5,5,2.0,78,\N,\N,6207190,\N,\N,1
14579,232,592,3,6,6,6,1.0,78,\N,\N,6217000,\N,\N,1
14580,224,592,5,7,7,7,0.0,78,\N,\N,6229350,\N,\N,1
14581,222,592,8,8,8,8,0.0,78,\N,\N,6231500,\N,\N,1
14582,304,592,9,9,9,9,0.0,77,\N,\N,\N,\N,\N,11
14583,230,592,19,10,10,10,0.0,77,\N,\N,\N,\N,\N,11
14584,250,592,2,11,11,11,0.0,77,\N,\N,\N,\N,\N,11
14585,289,592,18,12,12,12,0.0,77,\N,\N,\N,\N,\N,11
14586,251,592,22,13,13,13,0.0,76,\N,\N,\N,\N,\N,12
14587,292,592,24,14,14,14,0.0,76,\N,\N,\N,\N,\N,12
14588,296,592,25,15,15,15,0.0,75,\N,\N,\N,\N,\N,13
14589,182,592,1,16,16,16,0.0,74,\N,\N,\N,\N,\N,80
14590,308,592,23,17,17,17,0.0,74,\N,\N,\N,\N,\N,14
14591,280,592,21,18,18,18,0.0,72,\N,\N,\N,\N,\N,16
14592,293,592,20,19,19,19,0.0,71,\N,\N,\N,\N,\N,17
14593,223,592,6,\N,R,20,0.0,65,\N,\N,\N,\N,\N,51
14594,187,592,13,\N,R,21,0.0,54,\N,\N,\N,\N,\N,69
14595,235,592,10,\N,R,22,0.0,31,\N,\N,\N,\N,\N,23
14596,231,592,14,\N,R,23,0.0,13,\N,\N,\N,\N,\N,7
14597,200,592,17,\N,R,24,0.0,11,\N,\N,\N,\N,\N,22
14598,310,592,26,\N,R,25,0.0,6,\N,\N,\N,\N,\N,8
14599,238,592,16,\N,R,26,0.0,2,\N,\N,\N,\N,\N,4
14600,311,592,27,\N,R,27,0.0,0,\N,\N,\N,\N,\N,8
14601,182,593,1,1,1,1,9.0,84,\N,\N,7229560,\N,\N,1
14602,223,593,3,2,2,2,6.0,84,\N,\N,7265170,\N,\N,1
14603,224,593,4,3,3,3,4.0,83,\N,\N,\N,\N,\N,11
14604,233,593,13,4,4,4,3.0,82,\N,\N,\N,\N,\N,12
14605,222,593,9,5,5,5,2.0,82,\N,\N,\N,\N,\N,12
14606,304,593,8,6,6,6,1.0,82,\N,\N,\N,\N,\N,12
14607,312,593,21,7,7,7,0.0,81,\N,\N,\N,\N,\N,13
14608,221,593,16,8,8,8,0.0,81,\N,\N,\N,\N,\N,13
14609,305,593,17,9,9,9,0.0,81,\N,\N,\N,\N,\N,13
14610,231,593,10,10,10,10,0.0,81,\N,\N,\N,\N,\N,13
14611,187,593,15,11,11,11,0.0,80,\N,\N,\N,\N,\N,14
14612,280,593,20,12,12,12,0.0,80,\N,\N,\N,\N,\N,14
14613,250,593,14,13,13,13,0.0,78,\N,\N,\N,\N,\N,16
14614,314,593,25,14,14,14,0.0,76,\N,\N,\N,\N,\N,20
14615,197,593,12,\N,N,15,0.0,73,\N,\N,\N,\N,\N,62
14616,289,593,19,\N,R,16,0.0,43,\N,\N,\N,\N,\N,5
14617,232,593,7,\N,R,17,0.0,37,\N,\N,\N,\N,\N,3
14618,200,593,18,\N,R,18,0.0,35,\N,\N,\N,\N,\N,6
14619,296,593,22,\N,R,19,0.0,27,\N,\N,\N,\N,\N,5
14620,235,593,5,\N,R,20,0.0,26,\N,\N,\N,\N,\N,23
14621,238,593,2,\N,R,21,0.0,23,\N,\N,\N,\N,\N,5
14622,278,593,23,\N,R,22,0.0,22,\N,\N,\N,\N,\N,23
14623,313,593,24,\N,R,23,0.0,14,\N,\N,\N,\N,\N,44
14624,199,593,6,\N,R,24,0.0,12,\N,\N,\N,\N,\N,20
14625,306,593,11,\N,R,25,0.0,2,\N,\N,\N,\N,\N,5
14626,265,593,0,\N,F,26,0.0,0,\N,\N,\N,\N,\N,81
14627,311,593,0,\N,F,27,0.0,0,\N,\N,\N,\N,\N,81
14628,224,594,4,1,1,1,9.0,85,\N,\N,6260570,\N,\N,1
14629,182,594,3,2,2,2,6.0,85,\N,\N,6260920,\N,\N,1
14630,222,594,2,3,3,3,4.0,85,\N,\N,6306180,\N,\N,1
14631,223,594,1,4,4,4,3.0,85,\N,\N,6312590,\N,\N,1
14632,306,594,7,5,5,5,2.0,85,\N,\N,6328620,\N,\N,1
14633,304,594,12,6,6,6,1.0,85,\N,\N,6331110,\N,\N,1
14634,305,594,13,7,7,7,0.0,84,\N,\N,\N,\N,\N,11
14635,289,594,29,8,8,8,0.0,83,\N,\N,\N,\N,\N,12
14636,230,594,31,9,9,9,0.0,83,\N,\N,\N,\N,\N,12
14637,314,594,23,10,10,10,0.0,83,\N,\N,\N,\N,\N,12
14638,187,594,19,11,11,11,0.0,83,\N,\N,\N,\N,\N,12
14639,265,594,21,12,12,12,0.0,82,\N,\N,\N,\N,\N,13
14640,197,594,17,13,13,13,0.0,82,\N,\N,\N,\N,\N,13
14641,298,594,30,14,14,14,0.0,82,\N,\N,\N,\N,\N,13
14642,267,594,14,15,15,15,0.0,82,\N,\N,\N,\N,\N,13
14643,296,594,25,16,16,16,0.0,82,\N,\N,\N,\N,\N,13
14644,269,594,27,17,17,17,0.0,81,\N,\N,\N,\N,\N,14
14645,312,594,18,18,18,18,0.0,80,\N,\N,\N,\N,\N,5
14646,235,594,16,\N,R,19,0.0,72,\N,\N,\N,\N,\N,25
14647,252,594,20,\N,R,20,0.0,66,\N,\N,\N,\N,\N,4
14648,199,594,24,\N,R,21,0.0,62,\N,\N,\N,\N,\N,5
14649,238,594,5,\N,R,22,0.0,56,\N,\N,\N,\N,\N,95
14650,221,594,28,\N,R,23,0.0,53,\N,\N,\N,\N,\N,23
14651,200,594,26,\N,R,24,0.0,53,\N,\N,\N,\N,\N,22
14652,315,594,11,\N,R,25,0.0,53,\N,\N,\N,\N,\N,27
14653,250,594,8,\N,R,26,0.0,50,\N,\N,\N,\N,\N,64
14654,313,594,22,\N,R,27,0.0,49,\N,\N,\N,\N,\N,5
14655,231,594,9,\N,R,28,0.0,45,\N,\N,\N,\N,\N,3
14656,232,594,6,\N,R,29,0.0,29,\N,\N,\N,\N,\N,7
14657,280,594,15,\N,R,30,0.0,12,\N,\N,\N,\N,\N,4
14658,233,594,10,\N,R,31,0.0,6,\N,\N,\N,\N,\N,8
14659,316,594,0,\N,F,32,0.0,0,\N,\N,\N,\N,\N,81
14660,238,595,3,1,1,1,9.0,78,\N,\N,7083700,\N,\N,1
14661,222,595,5,2,2,2,6.0,78,\N,\N,7112500,\N,\N,1
14662,197,595,6,3,3,3,4.0,78,\N,\N,7132600,\N,\N,1
14663,223,595,2,4,4,4,3.0,78,\N,\N,7146800,\N,\N,1
14664,224,595,13,5,5,5,2.0,77,\N,\N,\N,\N,\N,11
14665,187,595,23,6,6,6,1.0,77,\N,\N,\N,\N,\N,11
14666,289,595,21,7,7,7,0.0,76,\N,\N,\N,\N,\N,12
14667,265,595,26,8,8,8,0.0,75,\N,\N,\N,\N,\N,13
14668,221,595,4,9,9,9,0.0,74,\N,\N,\N,\N,\N,14
14669,280,595,27,\N,R,10,0.0,62,\N,\N,\N,\N,\N,6
14670,235,595,19,\N,R,11,0.0,34,\N,\N,\N,\N,\N,5
14671,182,595,1,\N,R,12,0.0,32,\N,\N,\N,\N,\N,80
14672,231,595,7,\N,R,13,0.0,27,\N,\N,\N,\N,\N,86
14673,305,595,10,\N,R,14,0.0,11,\N,\N,\N,\N,\N,3
14674,199,595,8,\N,R,15,0.0,5,\N,\N,\N,\N,\N,22
14675,296,595,22,\N,R,16,0.0,4,\N,\N,\N,\N,\N,3
14676,267,595,25,\N,R,17,0.0,4,\N,\N,\N,\N,\N,3
14677,233,595,9,\N,R,18,0.0,3,\N,\N,\N,\N,\N,4
14678,306,595,11,\N,R,19,0.0,0,\N,\N,\N,\N,\N,4
14679,304,595,12,\N,R,20,0.0,0,\N,\N,\N,\N,\N,4
14680,232,595,14,\N,R,21,0.0,0,\N,\N,\N,\N,\N,4
14681,230,595,15,\N,R,22,0.0,0,\N,\N,\N,\N,\N,4
14682,312,595,16,\N,R,23,0.0,0,\N,\N,\N,\N,\N,4
14683,250,595,18,\N,R,24,0.0,0,\N,\N,\N,\N,\N,4
14684,314,595,24,\N,R,25,0.0,0,\N,\N,\N,\N,\N,4
14685,200,595,17,\N,W,26,0.0,0,\N,\N,\N,\N,\N,54
14686,278,595,20,\N,W,27,0.0,0,\N,\N,\N,\N,\N,54
14687,313,595,0,\N,F,28,0.0,0,\N,\N,\N,\N,\N,81
14688,222,596,2,1,1,1,9.0,80,\N,\N,7111391,\N,\N,1
14689,221,596,1,2,2,2,6.0,80,\N,\N,7111771,\N,\N,1
14690,231,596,6,3,3,3,4.0,80,\N,\N,7114716,\N,\N,1
14691,224,596,9,4,4,4,3.0,80,\N,\N,7164898,\N,\N,1
14692,197,596,8,5,5,5,2.0,80,\N,\N,7187794,\N,\N,1
14693,289,596,15,6,6,6,1.0,79,\N,\N,\N,\N,\N,11
14694,265,596,18,7,7,7,0.0,79,\N,\N,\N,\N,\N,11
14695,311,596,21,8,8,8,0.0,79,\N,\N,\N,\N,\N,11
14696,313,596,20,9,9,9,0.0,79,\N,\N,\N,\N,\N,11
14697,230,596,17,10,10,10,0.0,78,\N,\N,\N,\N,\N,5
14698,187,596,14,11,11,11,0.0,77,\N,\N,\N,\N,\N,13
14699,267,596,26,\N,D,12,0.0,77,\N,\N,\N,\N,\N,2
14700,182,596,3,\N,R,13,0.0,70,\N,\N,\N,\N,\N,6
14701,317,596,16,\N,R,14,0.0,59,\N,\N,\N,\N,\N,22
14702,304,596,12,\N,R,15,0.0,56,\N,\N,\N,\N,\N,22
14703,200,596,22,\N,R,16,0.0,53,\N,\N,\N,\N,\N,22
14704,199,596,10,\N,R,17,0.0,30,\N,\N,\N,\N,\N,44
14705,235,596,7,\N,R,18,0.0,27,\N,\N,\N,\N,\N,5
14706,223,596,4,\N,R,19,0.0,24,\N,\N,\N,\N,\N,6
14707,250,596,24,\N,R,20,0.0,15,\N,\N,\N,\N,\N,64
14708,238,596,5,\N,R,21,0.0,8,\N,\N,\N,\N,\N,86
14709,316,596,25,\N,R,22,0.0,8,\N,\N,\N,\N,\N,5
14710,305,596,11,\N,R,23,0.0,5,\N,\N,\N,\N,\N,95
14711,306,596,13,\N,R,24,0.0,3,\N,\N,\N,\N,\N,5
14712,318,596,23,\N,R,25,0.0,2,\N,\N,\N,\N,\N,6
14713,280,596,19,\N,R,26,0.0,0,\N,\N,\N,\N,\N,42
14714,308,596,0,\N,F,27,0.0,0,\N,\N,\N,\N,\N,81
14715,182,597,1,1,1,1,9.0,75,\N,\N,6180350,\N,\N,1
14716,223,597,2,2,2,2,6.0,75,\N,\N,6188600,\N,\N,1
14717,224,597,3,3,3,3,4.0,75,\N,\N,6210620,\N,\N,1
14718,305,597,4,4,4,4,3.0,75,\N,\N,6211640,\N,\N,1
14719,222,597,5,5,5,5,2.0,75,\N,\N,6214630,\N,\N,1
14720,221,597,8,6,6,6,1.0,75,\N,\N,6231870,\N,\N,1
14721,187,597,13,7,7,7,0.0,75,\N,\N,6254300,\N,\N,1
14722,238,597,10,8,8,8,0.0,73,\N,\N,\N,\N,\N,12
14723,313,597,23,9,9,9,0.0,73,\N,\N,\N,\N,\N,12
14724,230,597,15,10,10,10,0.0,72,\N,\N,\N,\N,\N,13
14725,235,597,18,11,11,11,0.0,71,\N,\N,\N,\N,\N,14
14726,199,597,12,12,12,12,0.0,71,\N,\N,\N,\N,\N,14
14727,267,597,17,\N,D,13,0.0,69,\N,\N,\N,\N,\N,2
14728,304,597,9,\N,R,14,0.0,65,\N,\N,\N,\N,\N,80
14729,296,597,25,\N,R,15,0.0,60,\N,\N,\N,\N,\N,6
14730,232,597,21,\N,R,16,0.0,54,\N,\N,\N,\N,\N,6
14731,265,597,14,\N,R,17,0.0,36,\N,\N,\N,\N,\N,69
14732,197,597,7,\N,R,18,0.0,28,\N,\N,\N,\N,\N,8
14733,306,597,16,\N,R,19,0.0,18,\N,\N,\N,\N,\N,6
14734,289,597,19,\N,R,20,0.0,16,\N,\N,\N,\N,\N,6
14735,280,597,24,\N,R,21,0.0,15,\N,\N,\N,\N,\N,64
14736,200,597,20,\N,R,22,0.0,8,\N,\N,\N,\N,\N,7
14737,231,597,6,\N,R,23,0.0,2,\N,\N,\N,\N,\N,4
14738,252,597,11,\N,R,24,0.0,0,\N,\N,\N,\N,\N,4
14739,233,597,22,\N,R,25,0.0,0,\N,\N,\N,\N,\N,3
14740,314,597,0,\N,F,26,0.0,0,\N,\N,\N,\N,\N,81
14741,298,597,0,\N,F,27,0.0,0,\N,\N,\N,\N,\N,81
14742,238,598,2,1,1,1,9.0,80,\N,\N,4915020,\N,\N,1
14743,182,598,1,2,2,2,6.0,80,\N,\N,4935380,\N,\N,1
14744,223,598,4,3,3,3,4.0,80,\N,\N,4942860,\N,\N,1
14745,222,598,7,4,4,4,3.0,80,\N,\N,4943130,\N,\N,1
14746,235,598,13,5,5,5,2.0,80,\N,\N,4952560,\N,\N,1
14747,304,598,11,6,6,6,1.0,80,\N,\N,4953160,\N,\N,1
14748,305,598,6,7,7,7,0.0,79,\N,\N,\N,\N,\N,11
14749,221,598,9,8,8,8,0.0,79,\N,\N,\N,\N,\N,11
14750,232,598,15,9,9,9,0.0,79,\N,\N,\N,\N,\N,11
14751,306,598,17,10,10,10,0.0,79,\N,\N,\N,\N,\N,11
14752,230,598,16,11,11,11,0.0,79,\N,\N,\N,\N,\N,11
14753,197,598,12,12,12,12,0.0,79,\N,\N,\N,\N,\N,11
14754,289,598,21,13,13,13,0.0,78,\N,\N,\N,\N,\N,12
14755,296,598,22,14,14,14,0.0,78,\N,\N,\N,\N,\N,12
14756,265,598,20,15,15,15,0.0,77,\N,\N,\N,\N,\N,13
14757,187,598,14,16,16,16,0.0,76,\N,\N,\N,\N,\N,14
14758,224,598,5,\N,R,17,0.0,27,\N,\N,\N,\N,\N,5
14759,199,598,8,\N,R,18,0.0,24,\N,\N,\N,\N,\N,64
14760,200,598,18,\N,R,19,0.0,4,\N,\N,\N,\N,\N,8
14761,252,598,3,\N,R,20,0.0,1,\N,\N,\N,\N,\N,4
14762,280,598,19,\N,R,21,0.0,1,\N,\N,\N,\N,\N,8
14763,231,598,10,\N,R,22,0.0,0,\N,\N,\N,\N,\N,4
14764,267,598,0,\N,F,23,0.0,0,\N,\N,\N,\N,\N,81
14765,313,598,0,\N,F,24,0.0,0,\N,\N,\N,\N,\N,81
14766,250,598,0,\N,F,25,0.0,0,\N,\N,\N,\N,\N,81
14767,219,598,0,\N,F,26,0.0,0,\N,\N,\N,\N,\N,81
14768,233,598,0,\N,F,27,0.0,0,\N,\N,\N,\N,\N,81
14769,319,598,0,\N,F,28,0.0,0,\N,\N,\N,\N,\N,81
14770,316,598,0,\N,F,29,0.0,0,\N,\N,\N,\N,\N,81
14771,315,598,0,\N,F,30,0.0,0,\N,\N,\N,\N,\N,81
14772,222,599,3,1,1,1,9.0,75,\N,\N,6182200,\N,\N,1
14773,224,599,8,2,2,2,6.0,75,\N,\N,6197500,\N,\N,1
14774,235,599,12,3,3,3,4.0,75,\N,\N,6243700,\N,\N,1
14775,223,599,7,4,4,4,3.0,75,\N,\N,6249400,\N,\N,1
14776,182,599,1,5,5,5,2.0,74,\N,\N,\N,\N,\N,11
14777,199,599,4,6,6,6,1.0,74,\N,\N,\N,\N,\N,11
14778,304,599,19,7,7,7,0.0,74,\N,\N,\N,\N,\N,11
14779,252,599,5,8,8,8,0.0,74,\N,\N,\N,\N,\N,11
14780,250,599,20,9,9,9,0.0,74,\N,\N,\N,\N,\N,11
14781,238,599,2,10,10,10,0.0,73,\N,\N,\N,\N,\N,12
14782,187,599,13,11,11,11,0.0,73,\N,\N,\N,\N,\N,12
14783,306,599,23,12,12,12,0.0,72,\N,\N,\N,\N,\N,13
14784,289,599,22,13,13,13,0.0,69,\N,\N,\N,\N,\N,16
14785,200,599,17,14,14,14,0.0,68,\N,\N,\N,\N,\N,17
14786,280,599,24,\N,R,15,0.0,64,\N,\N,\N,\N,\N,5
14787,296,599,14,\N,N,16,0.0,62,\N,\N,\N,\N,\N,62
14788,305,599,11,\N,R,17,0.0,57,\N,\N,\N,\N,\N,20
14789,197,599,16,\N,R,18,0.0,45,\N,\N,\N,\N,\N,22
14790,233,599,9,\N,R,19,0.0,36,\N,\N,\N,\N,\N,3
14791,221,599,10,\N,R,20,0.0,35,\N,\N,\N,\N,\N,5
14792,232,599,15,\N,R,21,0.0,25,\N,\N,\N,\N,\N,5
14793,230,599,16,\N,R,22,0.0,17,\N,\N,\N,\N,\N,69
14794,314,599,25,\N,R,23,0.0,6,\N,\N,\N,\N,\N,22
14795,231,599,6,\N,R,24,0.0,2,\N,\N,\N,\N,\N,22
14796,320,599,21,\N,R,25,0.0,0,\N,\N,\N,\N,\N,68
14797,259,599,0,\N,F,26,0.0,0,\N,\N,\N,\N,\N,81
14798,321,599,0,\N,F,27,0.0,0,\N,\N,\N,\N,\N,81
14799,311,599,0,\N,F,28,0.0,0,\N,\N,\N,\N,\N,81
14800,275,599,0,\N,F,29,0.0,0,\N,\N,\N,\N,\N,81
14801,267,599,0,\N,F,30,0.0,0,\N,\N,\N,\N,\N,81
14802,300,599,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,81
14803,307,599,0,\N,F,32,0.0,0,\N,\N,\N,\N,\N,81
14804,283,599,0,\N,F,33,0.0,0,\N,\N,\N,\N,\N,81
14805,316,599,0,\N,F,34,0.0,0,\N,\N,\N,\N,\N,81
14806,223,600,2,1,1,1,9.0,14,\N,\N,6095000,\N,\N,1
14807,222,600,4,2,2,2,6.0,14,\N,\N,6145700,\N,\N,1
14808,199,600,6,3,3,3,4.0,14,\N,\N,6178300,\N,\N,1
14809,238,600,8,4,4,4,3.0,14,\N,\N,6179200,\N,\N,1
14810,235,600,9,5,5,5,2.0,14,\N,\N,6180000,\N,\N,1
14811,252,600,11,6,6,6,1.0,14,\N,\N,6233100,\N,\N,1
14812,233,600,20,7,7,7,0.0,14,\N,\N,6273700,\N,\N,1
14813,197,600,18,8,8,8,0.0,14,\N,\N,6300900,\N,\N,1
14814,289,600,19,9,9,9,0.0,14,\N,\N,6301400,\N,\N,1
14815,280,600,24,10,10,10,0.0,14,\N,\N,6352700,\N,\N,1
14816,321,600,25,11,11,11,0.0,14,\N,\N,6412700,\N,\N,1
14817,250,600,17,12,12,12,0.0,14,\N,\N,6481300,\N,\N,1
14818,230,600,23,13,13,13,0.0,14,\N,\N,6618100,\N,\N,1
14819,270,600,20,14,14,14,0.0,13,\N,\N,\N,\N,\N,11
14820,305,600,12,15,15,15,0.0,12,\N,\N,\N,\N,\N,3
14821,200,600,13,\N,R,16,0.0,10,\N,\N,\N,\N,\N,5
14822,231,600,10,\N,R,17,0.0,10,\N,\N,\N,\N,\N,6
14823,221,600,5,\N,R,18,0.0,5,\N,\N,\N,\N,\N,3
14824,232,600,16,\N,R,19,0.0,5,\N,\N,\N,\N,\N,37
14825,306,600,15,\N,R,20,0.0,4,\N,\N,\N,\N,\N,69
14826,267,600,22,\N,R,21,0.0,4,\N,\N,\N,\N,\N,6
14827,224,600,3,\N,R,22,0.0,2,\N,\N,\N,\N,\N,22
14828,172,600,21,\N,R,23,0.0,2,\N,\N,\N,\N,\N,22
14829,187,600,14,\N,R,24,0.0,1,\N,\N,\N,\N,\N,22
14830,182,600,1,\N,R,25,0.0,0,\N,\N,\N,\N,\N,3
14831,304,600,7,\N,R,26,0.0,0,\N,\N,\N,\N,\N,3
14832,296,600,0,\N,F,27,0.0,0,\N,\N,\N,\N,\N,81
14833,314,600,0,\N,F,28,0.0,0,\N,\N,\N,\N,\N,81
14834,265,600,0,\N,F,29,0.0,0,\N,\N,\N,\N,\N,81
14835,256,600,0,\N,F,30,0.0,0,\N,\N,\N,\N,\N,81
14836,278,600,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,81
14837,307,600,0,\N,F,32,0.0,0,\N,\N,\N,\N,\N,81
14838,199,601,2,1,1,1,9.0,54,\N,\N,5324720,\N,\N,1
14839,304,601,10,2,2,2,6.0,54,\N,\N,5367640,\N,\N,1
14840,231,601,7,3,3,3,4.0,54,\N,\N,5386260,\N,\N,1
14841,187,601,11,4,4,4,3.0,54,\N,\N,5394110,\N,\N,1
14842,223,601,8,5,5,5,2.0,54,\N,\N,5397800,\N,\N,1
14843,230,601,20,6,6,6,1.0,54,\N,\N,5398540,\N,\N,1
14844,322,601,17,7,7,7,0.0,53,\N,\N,\N,\N,\N,11
14845,197,601,23,8,8,8,0.0,52,\N,\N,\N,\N,\N,12
14846,323,601,25,9,9,9,0.0,51,\N,\N,\N,\N,\N,13
14847,314,601,19,10,10,10,0.0,50,\N,\N,\N,\N,\N,14
14848,233,601,15,11,11,11,0.0,48,\N,\N,\N,\N,\N,22
14849,289,601,21,12,12,12,0.0,48,\N,\N,\N,\N,\N,16
14850,270,601,24,\N,N,13,0.0,46,\N,\N,\N,\N,\N,62
14851,238,601,6,\N,R,14,0.0,45,\N,\N,\N,\N,\N,86
14852,235,601,22,\N,R,15,0.0,43,\N,\N,\N,\N,\N,4
14853,221,601,14,\N,R,16,0.0,42,\N,\N,\N,\N,\N,4
14854,250,601,4,\N,R,17,0.0,41,\N,\N,\N,\N,\N,95
14855,224,601,3,\N,R,18,0.0,37,\N,\N,\N,\N,\N,5
14856,172,601,12,\N,N,19,0.0,37,\N,\N,\N,\N,\N,62
14857,232,601,9,\N,R,20,0.0,24,\N,\N,\N,\N,\N,69
14858,252,601,16,\N,R,21,0.0,22,\N,\N,\N,\N,\N,20
14859,306,601,18,\N,R,22,0.0,22,\N,\N,\N,\N,\N,5
14860,182,601,1,\N,R,23,0.0,17,\N,\N,\N,\N,\N,5
14861,243,601,13,\N,R,24,0.0,14,\N,\N,\N,\N,\N,3
14862,222,601,5,\N,R,25,0.0,8,\N,\N,\N,\N,\N,5
14863,251,601,0,\N,F,26,0.0,0,\N,\N,\N,\N,\N,81
14864,316,601,0,\N,F,27,0.0,0,\N,\N,\N,\N,\N,81
14865,321,601,0,\N,F,28,0.0,0,\N,\N,\N,\N,\N,81
14866,283,601,0,\N,F,29,0.0,0,\N,\N,\N,\N,\N,81
14867,219,601,0,\N,F,30,0.0,0,\N,\N,\N,\N,\N,81
14868,324,601,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,81
14869,238,602,7,1,1,1,9.0,52,\N,\N,4976600,\N,\N,1
14870,224,602,6,2,2,2,6.0,52,\N,\N,4977400,\N,\N,1
14871,222,602,12,3,3,3,4.0,52,\N,\N,5001300,\N,\N,1
14872,232,602,15,4,4,4,3.0,52,\N,\N,5064300,\N,\N,1
14873,250,602,3,5,5,5,2.0,51,\N,\N,\N,\N,\N,11
14874,304,602,19,6,6,6,1.0,51,\N,\N,\N,\N,\N,11
14875,187,602,4,7,7,7,0.0,51,\N,\N,\N,\N,\N,11
14876,289,602,21,8,8,8,0.0,51,\N,\N,\N,\N,\N,11
14877,322,602,23,9,9,9,0.0,51,\N,\N,\N,\N,\N,11
14878,252,602,22,10,10,10,0.0,50,\N,\N,\N,\N,\N,12
14879,221,602,10,11,11,11,0.0,50,\N,\N,\N,\N,\N,12
14880,223,602,5,\N,R,12,0.0,40,\N,\N,\N,\N,\N,5
14881,182,602,1,\N,R,13,0.0,32,\N,\N,\N,\N,\N,5
14882,235,602,16,\N,R,14,0.0,30,\N,\N,\N,\N,\N,37
14883,243,602,14,\N,R,15,0.0,25,\N,\N,\N,\N,\N,22
14884,172,602,17,\N,R,16,0.0,22,\N,\N,\N,\N,\N,5
14885,197,602,9,\N,R,17,0.0,19,\N,\N,\N,\N,\N,5
14886,230,602,13,\N,R,18,0.0,16,\N,\N,\N,\N,\N,3
14887,314,602,20,\N,R,19,0.0,15,\N,\N,\N,\N,\N,6
14888,199,602,2,\N,R,20,0.0,12,\N,\N,\N,\N,\N,6
14889,233,602,18,\N,R,21,0.0,11,\N,\N,\N,\N,\N,83
14890,280,602,25,\N,R,22,0.0,3,\N,\N,\N,\N,\N,5
14891,231,602,8,\N,R,23,0.0,2,\N,\N,\N,\N,\N,5
14892,296,602,24,\N,R,24,0.0,1,\N,\N,\N,\N,\N,6
14893,306,602,11,\N,R,25,0.0,0,\N,\N,\N,\N,\N,10
14894,319,602,0,\N,F,26,0.0,0,\N,\N,\N,\N,\N,81
14895,325,602,0,\N,F,27,0.0,0,\N,\N,\N,\N,\N,81
14896,321,602,0,\N,F,28,0.0,0,\N,\N,\N,\N,\N,81
14897,283,602,0,\N,F,29,0.0,0,\N,\N,\N,\N,\N,81
14898,278,602,0,\N,F,30,0.0,0,\N,\N,\N,\N,\N,81
14899,316,602,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,81
14900,224,603,1,1,1,1,9.0,80,\N,\N,6026136,\N,\N,1
14901,223,603,6,2,2,2,6.0,80,\N,\N,6039170,\N,\N,1
14902,238,603,10,3,3,3,4.0,80,\N,\N,6040630,\N,\N,1
14903,231,603,8,4,4,4,3.0,80,\N,\N,6041805,\N,\N,1
14904,221,603,7,5,5,5,2.0,80,\N,\N,6081458,\N,\N,1
14905,304,603,14,6,6,6,1.0,79,\N,\N,\N,\N,\N,11
14906,207,603,16,7,7,7,0.0,79,\N,\N,\N,\N,\N,11
14907,250,603,9,8,8,8,0.0,79,\N,\N,\N,\N,\N,11
14908,199,603,4,9,9,9,0.0,79,\N,\N,\N,\N,\N,11
14909,324,603,22,10,10,10,0.0,78,\N,\N,\N,\N,\N,12
14910,243,603,11,11,11,11,0.0,78,\N,\N,\N,\N,\N,12
14911,288,603,24,12,12,12,0.0,78,\N,\N,\N,\N,\N,12
14912,235,603,21,13,13,13,0.0,78,\N,\N,\N,\N,\N,12
14913,289,603,20,14,14,14,0.0,77,\N,\N,\N,\N,\N,13
14914,172,603,18,15,15,15,0.0,74,\N,\N,\N,\N,\N,29
14915,200,603,12,16,16,16,0.0,72,\N,\N,\N,\N,\N,18
14916,278,603,25,\N,N,17,0.0,70,\N,\N,\N,\N,\N,62
14917,182,603,2,\N,R,18,0.0,67,\N,\N,\N,\N,\N,3
14918,252,603,13,\N,R,19,0.0,65,\N,\N,\N,\N,\N,5
14919,187,603,15,\N,R,20,0.0,61,\N,\N,\N,\N,\N,22
14920,306,603,17,\N,N,21,0.0,60,\N,\N,\N,\N,\N,62
14921,222,603,3,\N,R,22,0.0,48,\N,\N,\N,\N,\N,23
14922,197,603,5,\N,R,23,0.0,46,\N,\N,\N,\N,\N,86
14923,232,603,19,\N,R,24,0.0,40,\N,\N,\N,\N,\N,64
14924,326,603,26,\N,R,25,0.0,33,\N,\N,\N,\N,\N,5
14925,233,603,23,\N,R,26,0.0,12,\N,\N,\N,\N,\N,69
14926,321,603,0,\N,F,27,0.0,0,\N,\N,\N,\N,\N,81
14927,283,603,0,\N,F,28,0.0,0,\N,\N,\N,\N,\N,81
14928,230,603,0,\N,F,29,0.0,0,\N,\N,\N,\N,\N,81
14929,270,603,0,\N,F,30,0.0,0,\N,\N,\N,\N,\N,81
14930,199,604,1,1,1,1,9.0,59,\N,\N,6021439,\N,\N,1
14931,250,604,4,2,2,2,6.0,59,\N,\N,6032174,\N,\N,1
14932,231,604,2,3,3,3,4.0,59,\N,\N,6091823,\N,\N,1
